experiment,source_item,expected_match,has_match,model,sample_size,S11_predicted,S11_correct,S11_error_type,S11_response_time,S18_predicted,S18_correct,S18_error_type,S18_response_time,S05_predicted,S05_correct,S05_error_type,S05_response_time,S15_predicted,S15_correct,S15_error_type,S15_response_time,S20_predicted,S20_correct,S20_error_type,S20_response_time,S12_predicted,S12_correct,S12_error_type,S12_response_time,S19_predicted,S19_correct,S19_error_type,S19_response_time,S13_predicted,S13_correct,S13_error_type,S13_response_time,S14_predicted,S14_correct,S14_error_type,S14_response_time,S16_predicted,S16_correct,S16_error_type,S16_response_time,S17_predicted,S17_correct,S17_error_type,S17_response_time,S08_predicted,S08_correct,S08_error_type,S08_response_time,S09_predicted,S09_correct,S09_error_type,S09_response_time,S10_predicted,S10_correct,S10_error_type,S10_response_time,S01_predicted,S01_correct,S01_error_type,S01_response_time,S07_predicted,S07_correct,S07_error_type,S07_response_time,S02_predicted,S02_correct,S02_error_type,S02_response_time,S06_predicted,S06_correct,S06_error_type,S06_response_time,S03_predicted,S03_correct,S03_error_type,S03_response_time,S04_predicted,S04_correct,S04_error_type,S04_response_time
NHANES_Gemma3_12b,"cranberry juice, unsweetened",none,False,gemma3-12b,1317,none,True,,2.499,none,True,,2.986,none,True,,5.480,none,True,,2.007,none,True,,2.929,none,True,,1.518,none,True,,0.765,none,True,,3.109,none,True,,3.660,none,True,,3.241,none,True,,2.216,none,True,,2.325,none,True,,2.008,cranberry,False,false_positive,1.622,cranberry,False,false_positive,4.591,cranberry,False,false_positive,5.062,cranberry,False,false_positive,4.121,cranberry,False,false_positive,6.533,cranberry,False,false_positive,5.988,cranberry,False,false_positive,1.994
NHANES_Gemma3_12b,"radishes, oriental, cooked, boiled, drained, without salt",none,False,gemma3-12b,1317,none,True,,3.064,none,True,,2.346,none,True,,1.339,none,True,,1.077,none,True,,3.710,none,True,,0.975,none,True,,2.183,none,True,,2.663,none,True,,1.236,none,True,,0.886,steamed whole carrots,False,false_positive,1.118,steamed whole snow peas,False,false_positive,4.859,none,True,,3.362,frozen whole sweet green peas (flav r pac),False,false_positive,3.966,none,True,,4.222,steamed whole snow peas,False,false_positive,1.992,steamed whole snow peas,False,false_positive,3.350,steamed whole snow peas,False,false_positive,6.503,steamed whole snow peas,False,false_positive,2.114,none,True,,4.096
NHANES_Gemma3_12b,"beef, cured, pastrami",beef round tip steak,True,gemma3-12b,1317,none,False,missed_match,3.184,none,False,missed_match,1.126,none,False,missed_match,2.524,none,False,missed_match,1.291,none,False,missed_match,2.607,none,False,missed_match,0.517,none,False,missed_match,2.680,none,False,missed_match,3.455,none,False,missed_match,1.647,none,False,missed_match,1.465,none,False,missed_match,1.113,none,False,missed_match,1.780,none,False,missed_match,5.757,plant based bacon strip,False,wrong_match,4.310,steamed iceberg lettuce,False,wrong_match,2.414,steamed iceberg lettuce,False,wrong_match,3.815,steamed iceberg lettuce,False,wrong_match,7.358,steamed iceberg lettuce,False,wrong_match,2.756,steamed iceberg lettuce,False,wrong_match,2.792,yellow banana flesh only,False,wrong_match,3.291
NHANES_Gemma3_12b,"beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, broiled",beef round tip steak,True,gemma3-12b,1317,none,False,missed_match,2.716,none,False,missed_match,2.412,steamed iceberg lettuce,False,wrong_match,3.917,beef round tip steak,True,,4.099,beef round tip steak,True,,5.184,none,False,missed_match,6.997,none,False,missed_match,2.563,none,False,missed_match,1.288,none,False,missed_match,1.088,none,False,missed_match,4.020,none,False,missed_match,1.453,none,False,missed_match,0.386,none,False,missed_match,3.179,beef round tip steak,True,,3.531,steamed iceberg lettuce,False,wrong_match,3.225,beef round tip steak,True,,4.643,steamed iceberg lettuce,False,wrong_match,4.338,steamed iceberg lettuce,False,wrong_match,3.038,steamed iceberg lettuce,False,wrong_match,5.141,granola,False,wrong_match,5.581
NHANES_Gemma3_12b,"cheese, pasteurized process, cheddar or american, low sodium",american cheese,True,gemma3-12b,1317,none,False,missed_match,2.319,none,False,missed_match,3.212,none,False,missed_match,8.966,cheese crackers,False,wrong_match,1.603,cheese crackers,False,wrong_match,3.064,none,False,missed_match,1.874,none,False,missed_match,3.854,none,False,missed_match,1.216,none,False,missed_match,1.820,none,False,missed_match,0.867,cheese crackers,False,wrong_match,1.208,sour cream,False,wrong_match,4.316,none,False,missed_match,3.168,arugula,False,wrong_match,3.057,hunt's tomato paste,False,wrong_match,2.765,sharp chedder cheese,False,wrong_match,3.846,arugula,False,wrong_match,4.553,hunt's tomato paste,False,wrong_match,5.494,almond butter (justin's),False,wrong_match,2.141,yellow banana flesh only,False,wrong_match,1.944
NHANES_Gemma3_12b,"turnips, cooked, boiled, drained, without salt",none,False,gemma3-12b,1317,none,True,,2.665,none,True,,2.793,none,True,,2.268,none,True,,1.447,steamed whole carrots,False,false_positive,3.372,none,True,,2.508,none,True,,3.135,none,True,,2.707,none,True,,2.376,none,True,,3.896,steamed whole carrots,False,false_positive,1.680,none,True,,4.373,none,True,,3.939,frozen whole sweet green peas (flav r pac),False,false_positive,4.832,none,True,,2.978,steamed whole carrots,False,false_positive,3.756,steamed whole snow peas,False,false_positive,2.570,steamed whole snow peas,False,false_positive,1.287,steamed whole snow peas,False,false_positive,3.735,albacore white tuna,False,false_positive,2.835
NHANES_Gemma3_12b,"pears, dried, sulfured, stewed, without added sugar",none,False,gemma3-12b,1317,none,True,,1.253,whole bartlett pear flesh only,False,false_positive,5.125,organic frosted flakes cereals,False,false_positive,1.524,none,True,,1.529,whole bartlett pear flesh only,False,false_positive,7.657,none,True,,0.991,whole bartlett pear flesh only,False,false_positive,3.000,none,True,,1.958,none,True,,2.178,none,True,,2.683,whole bartlett pear flesh only,False,false_positive,6.910,whole bartlett pear flesh only,False,false_positive,5.016,organic frosted flakes cereals,False,false_positive,6.027,organic frosted flakes cereals,False,false_positive,5.476,whole bartlett pear flesh only,False,false_positive,2.641,organic frosted flakes cereals,False,false_positive,2.180,whole bartlett pear flesh only,False,false_positive,2.794,whole bartlett pear flesh only,False,false_positive,0.864,whole bartlett pear flesh only,False,false_positive,4.027,whole bartlett pear flesh only,False,false_positive,5.818
NHANES_Gemma3_12b,"yogurt, greek, strawberry, lowfat",none,False,gemma3-12b,1317,none,True,,1.508,yogurt,False,false_positive,3.943,yogurt,False,false_positive,3.815,yogurt,False,false_positive,2.489,yogurt,False,false_positive,1.142,none,True,,0.579,yogurt,False,false_positive,1.002,yogurt,False,false_positive,4.152,yogurt,False,false_positive,1.438,yogurt,False,false_positive,1.932,yogurt,False,false_positive,1.280,yogurt,False,false_positive,0.868,yogurt,False,false_positive,1.796,yogurt,False,false_positive,3.248,yogurt,False,false_positive,2.444,yogurt,False,false_positive,2.252,yogurt,False,false_positive,3.588,yogurt,False,false_positive,3.277,yogurt,False,false_positive,3.846,yogurt,False,false_positive,2.911
NHANES_Gemma3_12b,"cowpeas (blackeyes), immature seeds, frozen, cooked, boiled, drained, without salt",black-eyed peas,True,gemma3-12b,1317,none,False,missed_match,12.970,black-eyed peas,True,,4.690,brown egg yolk,False,wrong_match,9.083,black-eyed peas,True,,3.026,black-eyed peas,True,,1.599,none,False,missed_match,3.525,none,False,missed_match,10.777,none,False,missed_match,9.787,none,False,missed_match,2.234,none,False,missed_match,2.966,black-eyed peas,True,,4.237,whole bartlett pear w/o seed,False,wrong_match,4.751,brown egg yolk,False,wrong_match,6.566,black-eyed peas,True,,3.115,black-eyed peas,True,,0.296,frozen whole sweet green peas (flav r pac),False,wrong_match,3.842,canned black beans (s&w),False,wrong_match,3.550,canned black beans (s&w),False,wrong_match,2.786,spaghetti,False,wrong_match,5.453,whole yellow nectarine,False,wrong_match,3.025
NHANES_Gemma3_12b,"alcoholic beverage, beer, light",none,False,gemma3-12b,1317,none,True,,1.252,none,True,,2.728,budweiser,False,false_positive,3.846,budweiser,False,false_positive,3.019,budweiser,False,false_positive,2.726,none,True,,6.213,none,True,,1.368,none,True,,1.278,none,True,,2.171,none,True,,4.911,budweiser,False,false_positive,3.208,none,True,,1.484,budweiser,False,false_positive,4.753,budweiser,False,false_positive,5.029,budweiser,False,false_positive,4.968,budweiser,False,false_positive,5.442,budweiser,False,false_positive,3.937,budweiser,False,false_positive,6.341,budweiser,False,false_positive,2.924,budweiser,False,false_positive,3.048
NHANES_Gemma3_12b,"peas, edible-podded, raw",steamed whole snow peas,True,gemma3-12b,1317,none,False,missed_match,0.802,green split peas,False,wrong_match,4.866,frozen whole sweet green peas (flav r pac),False,wrong_match,3.779,none,False,missed_match,1.143,steamed whole snow peas,True,,5.987,none,False,missed_match,2.593,none,False,missed_match,0.869,none,False,missed_match,7.116,none,False,missed_match,7.257,none,False,missed_match,2.910,none,False,missed_match,5.914,frozen whole sweet green peas (flav r pac),False,wrong_match,4.944,none,False,missed_match,4.044,frozen whole sweet green peas (flav r pac),False,wrong_match,1.030,steamed whole snow peas,True,,6.538,frozen whole sweet green peas (flav r pac),False,wrong_match,3.866,frozen whole sweet green peas (flav r pac),False,wrong_match,1.346,frozen whole sweet green peas (flav r pac),False,wrong_match,7.061,frozen whole sweet green peas (flav r pac),False,wrong_match,3.017,yellow banana flesh only,False,wrong_match,2.660
NHANES_Gemma3_12b,"pork, fresh, loin, tenderloin, separable lean and fat, with added solution, raw",ground pork,True,gemma3-12b,1317,none,False,missed_match,3.777,none,False,missed_match,0.803,none,False,missed_match,3.235,ground pork,True,,2.686,none,False,missed_match,2.640,none,False,missed_match,5.794,ground pork,True,,1.213,none,False,missed_match,1.639,none,False,missed_match,3.045,none,False,missed_match,0.840,none,False,missed_match,1.138,none,False,missed_match,4.031,honeydew melon,False,wrong_match,4.709,plant based bacon strip,False,wrong_match,1.036,honeydew melon,False,wrong_match,6.537,ground pork,True,,2.721,honeydew melon,False,wrong_match,1.343,honeydew melon,False,wrong_match,3.613,honeydew melon,False,wrong_match,3.019,honeydew melon,False,wrong_match,5.012
NHANES_Gemma3_12b,"cheese, pasteurized process, american, fortified with vitamin d",american cheese,True,gemma3-12b,1317,none,False,missed_match,3.456,none,False,missed_match,1.980,none,False,missed_match,4.049,cheese crackers,False,wrong_match,2.647,cheese crackers,False,wrong_match,2.507,none,False,missed_match,1.087,none,False,missed_match,1.922,none,False,missed_match,1.606,none,False,missed_match,2.230,none,False,missed_match,13.037,cheese crackers,False,wrong_match,1.634,sour cream,False,wrong_match,4.047,none,False,missed_match,4.597,unsalted butter,False,wrong_match,2.279,hunt's tomato paste,False,wrong_match,5.277,dried corn grits/polenta,False,wrong_match,2.279,arugula,False,wrong_match,5.079,hunt's tomato paste,False,wrong_match,1.000,almond butter (justin's),False,wrong_match,2.164,dried coconut chips,False,wrong_match,0.591
NHANES_Gemma3_12b,"tomatoes, green, raw",none,False,gemma3-12b,1317,none,True,,4.064,hunt's tomato paste,False,false_positive,6.225,none,True,,3.585,none,True,,11.548,hunt's tomato paste,False,false_positive,5.736,none,True,,3.382,hunt's tomato paste,False,false_positive,1.620,none,True,,2.915,none,True,,0.999,none,True,,1.266,muir's diced tomatoes,False,false_positive,1.939,hunt's tomato paste,False,false_positive,4.225,hunt's tomato paste,False,false_positive,0.536,hunt's tomato paste,False,false_positive,1.969,hunt's tomato paste,False,false_positive,6.148,muir's diced tomatoes,False,false_positive,3.168,muir's diced tomatoes,False,false_positive,4.019,hunt's tomato paste,False,false_positive,5.804,hunt's tomato paste,False,false_positive,2.921,hunt's tomato paste,False,false_positive,4.091
NHANES_Gemma3_12b,"carbonated beverage, cream soda",none,False,gemma3-12b,1317,coca cola,False,false_positive,1.011,coca cola,False,false_positive,4.589,none,True,,3.250,none,True,,4.284,coca cola,False,false_positive,0.494,coca cola,False,false_positive,3.985,none,True,,2.242,coca cola,False,false_positive,0.389,none,True,,1.759,coca cola,False,false_positive,3.604,coca cola,False,false_positive,3.398,none,True,,1.885,none,True,,4.073,coca cola,False,false_positive,5.499,budweiser,False,false_positive,6.045,coca cola,False,false_positive,3.859,coca cola,False,false_positive,3.133,coca cola,False,false_positive,1.430,animal shaped crackers,False,false_positive,3.730,animal shaped crackers,False,false_positive,6.001
NHANES_Gemma3_12b,"beef, rib, shortribs, separable lean only, choice, cooked, braised",beef round tip steak,True,gemma3-12b,1317,none,False,missed_match,10.986,none,False,missed_match,3.725,none,False,missed_match,4.702,none,False,missed_match,0.236,none,False,missed_match,2.120,none,False,missed_match,3.034,none,False,missed_match,2.547,none,False,missed_match,0.681,none,False,missed_match,1.060,none,False,missed_match,1.024,none,False,missed_match,1.666,none,False,missed_match,2.598,none,False,missed_match,0.421,plant based bacon strip,False,wrong_match,6.048,steamed iceberg lettuce,False,wrong_match,3.582,steamed iceberg lettuce,False,wrong_match,5.411,steamed iceberg lettuce,False,wrong_match,6.531,steamed iceberg lettuce,False,wrong_match,2.787,steamed iceberg lettuce,False,wrong_match,4.459,yellow banana flesh only,False,wrong_match,5.396
NHANES_Gemma3_12b,"veal, loin, separable lean only, cooked, roasted",none,False,gemma3-12b,1317,none,True,,4.189,none,True,,2.274,none,True,,7.287,none,True,,1.527,none,True,,2.799,none,True,,1.371,none,True,,2.066,none,True,,5.803,none,True,,5.654,none,True,,1.883,none,True,,1.984,none,True,,0.852,none,True,,4.044,albacore white tuna,False,false_positive,3.336,none,True,,4.963,honeydew melon,False,false_positive,3.858,none,True,,3.340,none,True,,1.082,steamed russet potato flesh only,False,false_positive,5.339,dried corn grits/polenta,False,false_positive,3.824
NHANES_Gemma3_12b,"milk, fluid, nonfat, calcium fortified (fat free or skim)",none,False,gemma3-12b,1317,none,True,,4.764,none,True,,0.387,none,True,,4.892,none,True,,3.583,none,True,,1.842,none,True,,1.900,none,True,,1.278,none,True,,1.491,none,True,,2.531,none,True,,1.013,whole milk,False,false_positive,0.760,coconut milk,False,false_positive,1.786,none,True,,1.934,whole milk,False,false_positive,6.500,whole milk,False,false_positive,4.415,coconut milk,False,false_positive,3.832,coconut milk,False,false_positive,3.663,coconut milk,False,false_positive,3.566,whole milk,False,false_positive,3.839,whole milk,False,false_positive,4.338
NHANES_Gemma3_12b,"peppers, sweet, green, raw",steamed whole green bell pepper w/o seed,True,gemma3-12b,1317,none,False,missed_match,5.215,none,False,missed_match,3.520,steamed whole red bell pepper w/o seed,False,wrong_match,8.190,none,False,missed_match,7.203,steamed whole red bell pepper w/o seed,False,wrong_match,4.289,none,False,missed_match,2.470,none,False,missed_match,1.041,none,False,missed_match,6.407,none,False,missed_match,0.667,none,False,missed_match,1.967,steamed whole red bell pepper w/o seed,False,wrong_match,4.688,steamed whole red bell pepper w/o seed,False,wrong_match,5.632,none,False,missed_match,1.876,steamed whole red bell pepper w/o seed,False,wrong_match,4.403,steamed whole red bell pepper w/o seed,False,wrong_match,3.745,steamed whole red bell pepper w/o seed,False,wrong_match,4.602,steamed whole red bell pepper w/o seed,False,wrong_match,4.438,steamed whole red bell pepper w/o seed,False,wrong_match,2.759,steamed whole red bell pepper w/o seed,False,wrong_match,2.781,yellow banana flesh only,False,wrong_match,0.831
NHANES_Gemma3_12b,"water, non-carbonated, bottles, natural fruit flavors, sweetened with low calorie sweetener",none,False,gemma3-12b,1317,none,True,,0.693,none,True,,0.966,none,True,,1.114,none,True,,1.317,none,True,,1.671,none,True,,3.951,none,True,,1.968,none,True,,0.237,none,True,,0.998,none,True,,1.958,none,True,,1.494,none,True,,2.622,none,True,,3.930,none,True,,0.315,pulp free orange juice,False,false_positive,2.753,apple juice,False,false_positive,6.297,pulp free orange juice,False,false_positive,2.027,pulp free orange juice,False,false_positive,3.145,original apple sauce (tree top),False,false_positive,3.006,yellow banana flesh only,False,false_positive,5.039
NHANES_Gemma3_12b,"strawberries, raw",whole strawberry,True,gemma3-12b,1317,none,False,missed_match,0.833,none,False,missed_match,0.597,none,False,missed_match,0.555,whole strawberry,True,,1.969,whole strawberry,True,,0.364,none,False,missed_match,1.494,none,False,missed_match,2.651,none,False,missed_match,2.716,none,False,missed_match,2.520,none,False,missed_match,2.743,whole strawberry,True,,2.199,none,False,missed_match,5.518,none,False,missed_match,4.921,whole strawberry,True,,4.886,none,False,missed_match,2.753,whole strawberry,True,,6.220,whole strawberry,True,,4.005,soy sauce,False,wrong_match,4.094,whole strawberry,True,,5.444,original apple sauce (tree top),False,wrong_match,1.419
NHANES_Gemma3_12b,"peas, split, mature seeds, cooked, boiled, without salt",green split peas,True,gemma3-12b,1317,green split peas,True,,1.353,green split peas,True,,2.948,frozen whole sweet green peas (flav r pac),False,wrong_match,4.370,green split peas,True,,0.590,green split peas,True,,3.579,green split peas,True,,1.383,green split peas,True,,4.180,none,False,missed_match,10.664,none,False,missed_match,3.274,none,False,missed_match,10.238,green split peas,True,,4.013,green split peas,True,,1.321,green split peas,True,,4.144,frozen whole sweet green peas (flav r pac),False,wrong_match,1.493,green split peas,True,,3.575,frozen whole sweet green peas (flav r pac),False,wrong_match,6.296,frozen whole sweet green peas (flav r pac),False,wrong_match,1.397,frozen whole sweet green peas (flav r pac),False,wrong_match,3.757,frozen whole sweet green peas (flav r pac),False,wrong_match,3.005,split pea soup,False,wrong_match,6.751
NHANES_Gemma3_12b,"guanabana nectar, canned",none,False,gemma3-12b,1317,none,True,,1.634,none,True,,0.573,none,True,,4.388,none,True,,0.766,none,True,,2.269,none,True,,0.883,none,True,,3.667,canned black beans (s&w),False,false_positive,2.076,none,True,,1.118,none,True,,0.556,canned black beans (s&w),False,false_positive,2.936,none,True,,2.720,none,True,,4.113,yellow banana flesh only,False,false_positive,4.287,none,True,,1.923,canned black beans (s&w),False,false_positive,2.234,yellow banana flesh only,False,false_positive,4.684,yellow banana flesh only,False,false_positive,4.046,canned black beans (s&w),False,false_positive,3.009,yellow banana flesh only,False,false_positive,2.841
NHANES_Gemma3_12b,"onions, frozen, chopped, cooked, boiled, drained, without salt",onion,True,gemma3-12b,1317,onion,True,,1.124,none,False,missed_match,2.056,none,False,missed_match,3.618,onion,True,,1.677,onion,True,,3.316,onion,True,,0.267,none,False,missed_match,2.039,none,False,missed_match,0.790,none,False,missed_match,2.237,none,False,missed_match,0.883,frozen whole sweet green peas (flav r pac),False,wrong_match,2.755,onion,True,,3.883,onion,True,,6.446,soft silken tofu,False,wrong_match,1.510,onion,True,,4.395,frozen whole sweet green peas (flav r pac),False,wrong_match,6.208,onion,True,,4.567,onion,True,,7.679,onion,True,,3.723,all purpose flour,False,wrong_match,2.513
NHANES_Gemma3_12b,"fish, halibut, atlantic and pacific, raw",none,False,gemma3-12b,1317,none,True,,0.527,none,True,,3.618,none,True,,4.047,plant based fish fillet,False,false_positive,3.979,none,True,,2.652,none,True,,2.098,none,True,,2.200,none,True,,2.478,none,True,,1.391,none,True,,0.527,plant based fish fillet,False,false_positive,3.296,none,True,,4.439,none,True,,4.143,albacore white tuna,False,false_positive,4.468,albacore white tuna,False,false_positive,4.923,plant based fish fillet,False,false_positive,7.021,albacore white tuna,False,false_positive,5.371,jalapeno,False,false_positive,3.822,albacore white tuna,False,false_positive,3.839,yellow banana flesh only,False,false_positive,2.977
NHANES_Gemma3_12b,"leavening agents, yeast, baker's, compressed",none,False,gemma3-12b,1317,none,True,,5.681,none,True,,1.613,none,True,,6.873,none,True,,2.013,none,True,,0.421,none,True,,0.429,none,True,,3.634,none,True,,2.480,none,True,,1.021,none,True,,1.990,none,True,,0.778,none,True,,2.942,none,True,,3.990,none,True,,5.679,none,True,,4.552,whole original english muffin (thomas),False,false_positive,3.822,whole original english muffin (thomas),False,false_positive,4.646,plantain banana (steamed 10 in),False,false_positive,3.576,none,True,,3.828,yellow banana flesh only,False,false_positive,2.920
NHANES_Gemma3_12b,"beverages, tea, oolong, brewed",black tea,True,gemma3-12b,1317,none,False,missed_match,1.596,none,False,missed_match,1.610,none,False,missed_match,2.845,brewed coffee,False,wrong_match,3.184,brewed coffee,False,wrong_match,0.654,none,False,missed_match,1.243,none,False,missed_match,3.230,none,False,missed_match,3.689,none,False,missed_match,2.726,none,False,missed_match,1.576,brewed coffee,False,wrong_match,1.989,brewed coffee,False,wrong_match,1.642,none,False,missed_match,5.364,brewed coffee,False,wrong_match,2.238,brewed coffee,False,wrong_match,5.264,brewed coffee,False,wrong_match,6.215,brewed coffee,False,wrong_match,1.395,brewed coffee,False,wrong_match,3.818,brewed coffee,False,wrong_match,4.516,brewed coffee,False,wrong_match,2.823
NHANES_Gemma3_12b,"breakfast bar, corn flake crust with fruit",snack bar (blueberry),True,gemma3-12b,1317,none,False,missed_match,0.452,none,False,missed_match,2.558,none,False,missed_match,0.411,none,False,missed_match,0.598,corn cereal (corn flakes),False,wrong_match,8.065,none,False,missed_match,1.519,none,False,missed_match,5.001,none,False,missed_match,2.007,none,False,missed_match,1.656,none,False,missed_match,0.832,corn cereal (corn flakes),False,wrong_match,2.984,honey nut oat cereal,False,wrong_match,1.001,honey nut oat cereal,False,wrong_match,4.109,none,False,missed_match,2.542,honey nut oat cereal,False,wrong_match,4.405,honey nut oat cereal,False,wrong_match,4.433,honey nut oat cereal,False,wrong_match,1.183,honey nut oat cereal,False,wrong_match,2.457,honey nut oat cereal,False,wrong_match,2.775,all purpose flour,False,wrong_match,2.342
NHANES_Gemma3_12b,"blackberries, frozen, unsweetened",whole blackberry,True,gemma3-12b,1317,none,False,missed_match,0.979,none,False,missed_match,1.945,none,False,missed_match,7.038,frozen whole blueberry,False,wrong_match,0.543,whole blackberry,True,,4.788,none,False,missed_match,7.144,none,False,missed_match,5.950,none,False,missed_match,6.676,none,False,missed_match,2.297,none,False,missed_match,4.982,none,False,missed_match,1.793,kale,False,wrong_match,3.163,none,False,missed_match,4.064,kale,False,wrong_match,2.387,none,False,missed_match,4.544,frozen whole okra,False,wrong_match,7.017,kale,False,wrong_match,5.411,whole blackberry,True,,3.694,kale,False,wrong_match,4.011,yellow banana flesh only,False,wrong_match,3.374
NHANES_Gemma3_12b,"peppers, sweet, green, cooked, boiled, drained, without salt",steamed whole green bell pepper w/o seed,True,gemma3-12b,1317,none,False,missed_match,1.954,steamed whole red bell pepper w/o seed,False,wrong_match,8.529,steamed whole red bell pepper w/o seed,False,wrong_match,4.375,none,False,missed_match,8.163,steamed whole red bell pepper w/o seed,False,wrong_match,9.093,none,False,missed_match,3.952,none,False,missed_match,0.518,none,False,missed_match,12.523,none,False,missed_match,12.216,none,False,missed_match,2.459,steamed whole red bell pepper w/o seed,False,wrong_match,1.615,steamed whole red bell pepper w/o seed,False,wrong_match,5.659,none,False,missed_match,4.062,steamed whole red bell pepper w/o seed,False,wrong_match,6.666,steamed whole red bell pepper w/o seed,False,wrong_match,5.261,steamed whole red bell pepper w/o seed,False,wrong_match,7.081,steamed whole red bell pepper w/o seed,False,wrong_match,4.064,nutella spread,False,wrong_match,3.950,steamed whole snow peas,False,wrong_match,4.573,sourdough bread,False,wrong_match,4.504
NHANES_Gemma3_12b,"alcoholic beverage, creme de menthe, 72 proof",none,False,gemma3-12b,1317,none,True,,1.724,none,True,,3.372,none,True,,3.380,budweiser,False,false_positive,2.290,none,True,,3.218,none,True,,0.261,none,True,,1.520,none,True,,2.630,none,True,,2.050,none,True,,1.556,none,True,,1.858,none,True,,4.700,budweiser,False,false_positive,2.745,budweiser,False,false_positive,0.787,budweiser,False,false_positive,5.720,cabernet sauvignon wine,False,false_positive,6.538,deep red grapefruit,False,false_positive,2.355,budweiser,False,false_positive,3.489,none,True,,3.420,ground pork,False,false_positive,0.395
NHANES_Gemma3_12b,"pork, fresh, loin, tenderloin, separable lean only, cooked, roasted",ground pork,True,gemma3-12b,1317,none,False,missed_match,0.360,none,False,missed_match,1.039,none,False,missed_match,6.785,ground pork,True,,2.284,none,False,missed_match,1.921,none,False,missed_match,11.261,ground pork,True,,1.787,none,False,missed_match,3.737,none,False,missed_match,1.037,none,False,missed_match,2.404,none,False,missed_match,1.160,none,False,missed_match,1.139,none,False,missed_match,4.805,plant based bacon strip,False,wrong_match,2.896,honeydew melon,False,wrong_match,6.132,honeydew melon,False,wrong_match,5.087,honeydew melon,False,wrong_match,1.112,honeydew melon,False,wrong_match,3.056,pixie tangerine,False,wrong_match,4.449,granola,False,wrong_match,4.932
NHANES_Gemma3_12b,"beverages, carbonated, low calorie, other than cola or pepper,  without caffeine",none,False,gemma3-12b,1317,sprite,False,false_positive,0.992,sprite,False,false_positive,1.234,none,True,,2.680,sprite,False,false_positive,2.221,none,True,,3.015,none,True,,11.237,none,True,,2.342,none,True,,3.493,none,True,,0.367,none,True,,5.390,sprite,False,false_positive,0.983,sprite,False,false_positive,5.551,none,True,,3.848,budweiser,False,false_positive,2.954,sprite,False,false_positive,5.256,sprite,False,false_positive,4.870,budweiser,False,false_positive,1.025,sprite,False,false_positive,4.350,none,True,,2.771,none,True,,5.563
NHANES_Gemma3_12b,"fish, salmon, chum, canned, drained solids with bone",none,False,gemma3-12b,1317,none,True,,0.586,none,True,,3.238,none,True,,3.655,none,True,,2.850,albacore white tuna,False,false_positive,2.164,none,True,,1.869,none,True,,3.628,none,True,,5.504,none,True,,10.029,none,True,,0.410,none,True,,2.117,albacore white tuna,False,false_positive,2.913,albacore white tuna,False,false_positive,5.798,albacore white tuna,False,false_positive,6.526,albacore white tuna,False,false_positive,4.153,albacore white tuna,False,false_positive,2.261,albacore white tuna,False,false_positive,0.962,albacore white tuna,False,false_positive,3.601,albacore white tuna,False,false_positive,5.326,yellow banana flesh only,False,false_positive,0.386
NHANES_Gemma3_12b,"cheese, mozzarella, part skim milk",low moisture part skim mozarella cheese,True,gemma3-12b,1317,none,False,missed_match,0.417,none,False,missed_match,0.872,none,False,missed_match,1.893,cream cheese,False,wrong_match,1.261,none,False,missed_match,3.926,none,False,missed_match,5.978,none,False,missed_match,3.334,none,False,missed_match,2.933,none,False,missed_match,1.841,none,False,missed_match,5.797,low moisture part skim mozarella cheese,True,,8.665,sour cream,False,wrong_match,1.799,none,False,missed_match,2.756,cream cheese,False,wrong_match,4.238,hunt's tomato paste,False,wrong_match,4.596,low moisture part skim mozarella cheese,True,,1.811,cream cheese,False,wrong_match,6.516,almond butter (justin's),False,wrong_match,4.838,almond butter (justin's),False,wrong_match,5.247,yellow banana flesh only,False,wrong_match,2.373
NHANES_Gemma3_12b,"milk, chocolate, fat free, with added vitamin a and vitamin d",lowfat chocolate milk,True,gemma3-12b,1317,chocolate,False,wrong_match,1.522,chocolate,False,wrong_match,3.562,none,False,missed_match,4.003,chocolate,False,wrong_match,0.959,chocolate,False,wrong_match,1.894,chocolate,False,wrong_match,2.127,none,False,missed_match,2.490,chocolate,False,wrong_match,1.845,chocolate,False,wrong_match,2.664,chocolate,False,wrong_match,0.396,chocolate,False,wrong_match,2.364,none,False,missed_match,1.943,unsalted butter,False,wrong_match,3.542,navy beans,False,wrong_match,5.987,chocolate,False,wrong_match,2.329,chocolate,False,wrong_match,5.026,whole milk,False,wrong_match,4.898,coconut milk,False,wrong_match,3.525,chocolate,False,wrong_match,5.196,sourdough bread,False,wrong_match,4.661
NHANES_Gemma3_12b,"butter, whipped, with salt",unsalted butter,True,gemma3-12b,1317,none,False,missed_match,4.746,none,False,missed_match,0.826,unsalted butter,True,,6.467,unsalted butter,True,,0.654,unsalted butter,True,,3.870,none,False,missed_match,1.352,unsalted butter,True,,1.439,none,False,missed_match,1.887,none,False,missed_match,0.639,none,False,missed_match,2.585,unsalted butter,True,,5.850,unsalted butter,True,,6.153,unsalted butter,True,,3.979,unsalted butter,True,,1.075,unsalted butter,True,,4.667,unsalted butter,True,,0.314,unsalted butter,True,,5.334,unsalted butter,True,,6.905,unsalted butter,True,,4.373,unsalted butter,True,,6.647
