experiment,source_item,expected_match,has_match,model,sample_size,S13_predicted,S13_correct,S13_error_type,S13_response_time,S15_predicted,S15_correct,S15_error_type,S15_response_time,S20_predicted,S20_correct,S20_error_type,S20_response_time,S03_predicted,S03_correct,S03_error_type,S03_response_time,S11_predicted,S11_correct,S11_error_type,S11_response_time,S18_predicted,S18_correct,S18_error_type,S18_response_time,S01_predicted,S01_correct,S01_error_type,S01_response_time,S12_predicted,S12_correct,S12_error_type,S12_response_time,S16_predicted,S16_correct,S16_error_type,S16_response_time,S06_predicted,S06_correct,S06_error_type,S06_response_time,S08_predicted,S08_correct,S08_error_type,S08_response_time,S14_predicted,S14_correct,S14_error_type,S14_response_time,S09_predicted,S09_correct,S09_error_type,S09_response_time,S19_predicted,S19_correct,S19_error_type,S19_response_time,S17_predicted,S17_correct,S17_error_type,S17_response_time,S02_predicted,S02_correct,S02_error_type,S02_response_time,S05_predicted,S05_correct,S05_error_type,S05_response_time,S10_predicted,S10_correct,S10_error_type,S10_response_time,S07_predicted,S07_correct,S07_error_type,S07_response_time,S04_predicted,S04_correct,S04_error_type,S04_response_time
NHANES_Gemma3_4b,"applesauce, canned, unsweetened, without added ascorbic acid (includes usda commodity)",original apple sauce (tree top),True,gemma3-4b,1317,none,False,missed_match,3.957,unsweetened pitted prunes,False,wrong_match,0.207,none,False,missed_match,0.354,none,False,missed_match,2.981,none,False,missed_match,1.848,none,False,missed_match,1.556,none,False,missed_match,1.737,none,False,missed_match,1.095,none,False,missed_match,2.836,none,False,missed_match,2.384,none,False,missed_match,1.312,none,False,missed_match,1.338,none,False,missed_match,1.575,none,False,missed_match,0.543,freeze dried apple rings,False,wrong_match,1.256,none,False,missed_match,0.451,original apple sauce (tree top),True,,0.452,original apple sauce (tree top),True,,1.562,freeze dried apple rings,False,wrong_match,1.134,plantain banana (steamed 10 in),False,wrong_match,1.118
NHANES_Gemma3_4b,"snacks, beef jerky, chopped and formed",none,False,gemma3-4b,1317,none,True,,2.028,none,True,,0.836,none,True,,0.771,none,True,,0.352,none,True,,1.232,none,True,,0.527,none,True,,0.418,none,True,,0.538,none,True,,0.283,none,True,,2.569,none,True,,1.887,none,True,,1.197,none,True,,1.735,none,True,,0.847,banana chips,False,false_positive,0.725,none,True,,0.419,original apple sauce (tree top),False,false_positive,0.367,original apple sauce (tree top),False,false_positive,0.535,banana chips,False,false_positive,1.742,pumpkin seeds,False,false_positive,1.140
NHANES_Gemma3_4b,"beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients",none,False,gemma3-4b,1317,none,True,,2.316,none,True,,2.589,none,True,,0.470,none,True,,1.387,none,True,,1.492,none,True,,0.835,brewed coffee,False,false_positive,0.920,none,True,,0.976,none,True,,0.270,none,True,,1.045,none,True,,1.551,none,True,,1.956,none,True,,1.853,whole original english muffin (thomas),False,false_positive,3.239,none,True,,1.159,pulp free orange juice,False,false_positive,0.288,steamed green zuchini,False,false_positive,0.922,none,True,,0.398,steamed green zuchini,False,false_positive,1.741,plantain banana (steamed 10 in),False,false_positive,1.336
NHANES_Gemma3_4b,"alcoholic beverage, malt beer, hard lemonade",none,False,gemma3-4b,1317,none,True,,2.285,none,True,,2.588,none,True,,1.084,none,True,,2.879,none,True,,1.546,none,True,,0.920,budweiser,False,false_positive,1.537,none,True,,1.496,none,True,,3.509,none,True,,1.778,none,True,,0.271,none,True,,1.183,none,True,,1.732,none,True,,0.809,budweiser,False,false_positive,0.601,budweiser,False,false_positive,0.627,budweiser,False,false_positive,1.847,none,True,,1.737,budweiser,False,false_positive,2.027,plantain banana (steamed 10 in),False,false_positive,1.511
NHANES_Gemma3_4b,"seeds, sesame butter, tahini, from roasted and toasted kernels (most common type)",tahini spread (365 whole foods market),True,gemma3-4b,1317,none,False,missed_match,1.812,tahini spread (365 whole foods market),True,,1.210,tahini spread (365 whole foods market),True,,0.910,none,False,missed_match,1.358,none,False,missed_match,1.661,tahini spread (365 whole foods market),True,,0.678,tahini spread (365 whole foods market),True,,0.793,none,False,missed_match,4.098,tahini spread (365 whole foods market),True,,0.760,tahini spread (365 whole foods market),True,,0.893,none,False,missed_match,1.950,tahini spread (365 whole foods market),True,,0.482,none,False,missed_match,1.731,none,False,missed_match,0.945,tahini spread (365 whole foods market),True,,1.754,tahini spread (365 whole foods market),True,,2.484,tahini spread (365 whole foods market),True,,1.078,tahini spread (365 whole foods market),True,,0.293,tahini spread (365 whole foods market),True,,2.194,brown egg yolk,False,wrong_match,1.022
NHANES_Gemma3_4b,"potatoes, mashed, dehydrated, prepared from flakes without milk, whole milk and butter added",none,False,gemma3-4b,1317,none,True,,1.027,none,True,,0.900,none,True,,0.440,steamed russet potato flesh only,False,false_positive,1.991,none,True,,1.195,none,True,,2.575,none,True,,1.692,none,True,,1.649,none,True,,0.334,steamed russet potato flesh only,False,false_positive,0.134,none,True,,0.338,none,True,,1.706,none,True,,2.035,none,True,,0.874,none,True,,1.187,steamed russet potato flesh only,False,false_positive,2.708,steamed russet potato flesh only,False,false_positive,1.490,steamed russet potato flesh only,False,false_positive,1.641,steamed russet potato flesh only,False,false_positive,1.943,plantain banana (steamed 10 in),False,false_positive,0.761
NHANES_Gemma3_4b,"beverages, cocoa mix, powder",none,False,gemma3-4b,1317,none,True,,1.322,none,True,,0.932,none,True,,1.061,none,True,,2.735,none,True,,0.914,none,True,,1.412,none,True,,0.864,none,True,,2.624,none,True,,0.231,none,True,,0.963,none,True,,2.113,none,True,,0.391,none,True,,1.726,none,True,,1.396,none,True,,0.955,none,True,,0.783,cocoa powder,False,false_positive,0.991,pumpkin seeds,False,false_positive,1.830,whole sweet cherry,False,false_positive,1.207,plantain banana (steamed 10 in),False,false_positive,1.107
NHANES_Gemma3_4b,"peach nectar, canned, with sucralose, without added ascorbic acid",none,False,gemma3-4b,1317,none,True,,3.039,canned low sodium pinto bean,False,false_positive,1.570,none,True,,0.327,none,True,,2.112,none,True,,0.291,none,True,,0.588,original apple sauce (tree top),False,false_positive,1.476,none,True,,1.237,whole bartlett pear w/o seed,False,false_positive,2.007,none,True,,0.940,none,True,,1.956,none,True,,0.362,none,True,,2.112,none,True,,0.330,canned low sodium pinto bean,False,false_positive,1.255,pulp free orange juice,False,false_positive,2.154,none,True,,0.932,none,True,,1.644,yellow banana flesh only,False,false_positive,1.672,whole strawberry,False,false_positive,0.355
NHANES_Gemma3_4b,"collards, cooked, boiled, drained, without salt",steamed collard greens leaves and stalk,True,gemma3-4b,1317,none,False,missed_match,0.675,none,False,missed_match,1.136,none,False,missed_match,1.801,none,False,missed_match,2.045,none,False,missed_match,0.812,steamed whole snow peas,False,wrong_match,0.630,none,False,missed_match,1.746,none,False,missed_match,1.991,none,False,missed_match,2.081,none,False,missed_match,0.380,none,False,missed_match,1.066,none,False,missed_match,1.488,none,False,missed_match,2.110,none,False,missed_match,0.551,none,False,missed_match,0.562,whole snow peas,False,wrong_match,2.136,cream cheese,False,wrong_match,0.819,pumpkin seeds,False,wrong_match,1.651,steamed whole snow peas,False,wrong_match,1.728,none,False,missed_match,1.969
NHANES_Gemma3_4b,"beverages, tea, instant, lemon, sweetened, powder",none,False,gemma3-4b,1317,none,True,,1.472,none,True,,3.131,none,True,,0.664,none,True,,1.673,none,True,,0.757,none,True,,0.212,none,True,,0.818,none,True,,1.631,none,True,,2.014,none,True,,1.274,none,True,,0.945,none,True,,0.482,none,True,,1.385,none,True,,1.001,freeze dried apple rings,False,false_positive,0.450,none,True,,2.700,whole milk,False,false_positive,1.819,pulp free orange juice,False,false_positive,0.411,steamed green zuchini,False,false_positive,2.145,plantain banana (steamed 10 in),False,false_positive,1.543
NHANES_Gemma3_4b,"pork, cured, ham, boneless, regular (approximately 11% fat), roasted",ground pork,True,gemma3-4b,1317,ground pork,True,,0.797,none,False,missed_match,1.156,none,False,missed_match,0.402,ground pork,True,,1.265,none,False,missed_match,0.368,plant based bacon strip,False,wrong_match,0.212,none,False,missed_match,0.815,none,False,missed_match,1.399,none,False,missed_match,1.396,none,False,missed_match,0.218,none,False,missed_match,0.702,none,False,missed_match,0.449,none,False,missed_match,0.822,none,False,missed_match,1.553,ground pork,True,,0.810,none,False,missed_match,1.625,ground pork,True,,1.144,original apple sauce (tree top),False,wrong_match,1.458,deep red grapefruit,False,wrong_match,1.404,plantain banana (steamed 10 in),False,wrong_match,1.781
NHANES_Gemma3_4b,"cheese, parmesan, hard",none,False,gemma3-4b,1317,none,True,,0.279,none,True,,1.522,none,True,,1.286,none,True,,2.101,none,True,,0.182,none,True,,2.607,none,True,,0.187,none,True,,1.111,none,True,,0.495,original apple sauce (tree top),False,false_positive,0.665,none,True,,0.731,none,True,,0.362,none,True,,1.403,none,True,,0.790,cheese crackers,False,false_positive,0.472,none,True,,0.528,original apple sauce (tree top),False,false_positive,0.555,original apple sauce (tree top),False,false_positive,0.639,unsalted butter,False,false_positive,1.229,plantain banana (steamed 10 in),False,false_positive,0.564
NHANES_Gemma3_4b,"beverages, energy drink, monster, fortified with vitamins c, b2, b3, b6, b12",none,False,gemma3-4b,1317,none,True,,1.119,none,True,,0.896,none,True,,0.582,none,True,,0.562,none,True,,0.975,none,True,,1.158,none,True,,0.894,none,True,,1.663,none,True,,1.332,none,True,,2.173,none,True,,0.921,none,True,,1.382,none,True,,1.042,none,True,,0.388,none,True,,1.673,pulp free orange juice,False,false_positive,1.565,original apple sauce (tree top),False,false_positive,0.449,original apple sauce (tree top),False,false_positive,1.647,original apple sauce (tree top),False,false_positive,2.014,plantain banana (steamed 10 in),False,false_positive,0.641
NHANES_Gemma3_4b,"butter, salted",unsalted butter,True,gemma3-4b,1317,none,False,missed_match,0.134,none,False,missed_match,1.082,none,False,missed_match,1.182,none,False,missed_match,0.846,none,False,missed_match,0.549,none,False,missed_match,0.331,none,False,missed_match,0.895,none,False,missed_match,1.070,none,False,missed_match,0.865,none,False,missed_match,1.358,none,False,missed_match,0.782,none,False,missed_match,1.519,none,False,missed_match,1.235,none,False,missed_match,0.747,unsalted butter,True,,0.844,none,False,missed_match,0.747,unsalted butter,True,,0.444,none,False,missed_match,0.415,unsalted butter,True,,1.228,brown egg yolk,False,wrong_match,1.258
NHANES_Gemma3_4b,"ginger root, raw",none,False,gemma3-4b,1317,none,True,,1.082,none,True,,0.840,none,True,,0.232,none,True,,0.335,none,True,,0.632,none,True,,6.391,garlic,False,false_positive,0.396,none,True,,0.749,none,True,,0.766,none,True,,1.835,none,True,,1.353,none,True,,0.430,none,True,,1.286,none,True,,1.014,original apple sauce (tree top),False,false_positive,2.055,none,True,,3.021,none,True,,1.490,original apple sauce (tree top),False,false_positive,1.522,yellow banana flesh only,False,false_positive,2.434,brown egg yolk,False,false_positive,1.163
NHANES_Gemma3_4b,"candies, carob, unsweetened",none,False,gemma3-4b,1317,none,True,,0.699,none,True,,2.458,none,True,,0.466,none,True,,3.113,none,True,,2.161,none,True,,1.556,none,True,,0.848,none,True,,3.219,jolly rancher candy,False,false_positive,0.448,none,True,,1.063,none,True,,0.887,none,True,,0.392,none,True,,1.594,none,True,,0.665,jolly rancher candy,False,false_positive,1.423,none,True,,1.999,none,True,,1.484,original apple sauce (tree top),False,false_positive,1.655,vegetable chips,False,false_positive,2.050,plantain banana (steamed 10 in),False,false_positive,1.168
NHANES_Gemma3_4b,"game meat, moose, cooked, roasted",none,False,gemma3-4b,1317,none,True,,0.330,none,True,,1.517,none,True,,0.497,none,True,,0.682,none,True,,1.138,none,True,,0.673,none,True,,0.272,none,True,,1.243,none,True,,0.838,none,True,,1.923,none,True,,0.504,none,True,,0.483,none,True,,1.099,none,True,,0.287,cooked oat bran,False,false_positive,0.665,albacore white tuna,False,false_positive,1.276,none,True,,0.226,original apple sauce (tree top),False,false_positive,1.283,yellow banana flesh only,False,false_positive,1.791,brown egg yolk,False,false_positive,1.525
NHANES_Gemma3_4b,"gravy, beef, canned, ready-to-serve",none,False,gemma3-4b,1317,none,True,,1.390,none,True,,2.124,none,True,,1.057,none,True,,0.543,none,True,,2.036,none,True,,0.143,none,True,,0.730,none,True,,2.182,none,True,,0.719,none,True,,1.394,none,True,,0.743,none,True,,1.575,none,True,,0.822,none,True,,0.791,canned black beans (s&w),False,false_positive,0.626,canned black beans (s&w),False,false_positive,0.530,canned black beans (s&w),False,false_positive,1.165,original apple sauce (tree top),False,false_positive,0.605,canned black beans (s&w),False,false_positive,1.395,whole strawberry,False,false_positive,1.158
NHANES_Gemma3_4b,"potato puffs, frozen, unprepared",steamed russet potato flesh only,True,gemma3-4b,1317,none,False,missed_match,0.752,none,False,missed_match,3.483,none,False,missed_match,2.314,steamed russet potato flesh only,True,,2.055,none,False,missed_match,2.007,frozen whole okra,False,wrong_match,0.312,none,False,missed_match,1.494,none,False,missed_match,0.871,frozen whole okra,False,wrong_match,0.166,steamed russet potato flesh only,True,,1.098,none,False,missed_match,2.044,none,False,missed_match,2.141,none,False,missed_match,1.396,none,False,missed_match,0.790,none,False,missed_match,1.629,steamed russet potato flesh only,True,,1.651,steamed russet potato flesh only,True,,1.193,steamed russet potato flesh only,True,,2.055,steamed russet potato flesh only,True,,1.631,steamed iceberg lettuce,False,wrong_match,1.429
NHANES_Gemma3_4b,"lettuce, cos or romaine, raw",romaine lettuce,True,gemma3-4b,1317,none,False,missed_match,1.300,none,False,missed_match,1.151,none,False,missed_match,2.184,none,False,missed_match,0.528,none,False,missed_match,0.482,parsley,False,wrong_match,1.540,none,False,missed_match,0.493,none,False,missed_match,2.179,none,False,missed_match,1.281,none,False,missed_match,3.776,none,False,missed_match,2.039,none,False,missed_match,0.848,none,False,missed_match,1.156,none,False,missed_match,1.315,none,False,missed_match,1.149,none,False,missed_match,0.430,creamy peanut butter (skippy),False,wrong_match,1.423,original apple sauce (tree top),False,wrong_match,0.135,romaine lettuce,True,,0.987,none,False,missed_match,2.045
NHANES_Gemma3_4b,"nuts, coconut meat, raw",dried coconut chips,True,gemma3-4b,1317,none,False,missed_match,0.969,none,False,missed_match,1.095,none,False,missed_match,0.428,none,False,missed_match,0.519,none,False,missed_match,1.825,none,False,missed_match,0.567,none,False,missed_match,0.454,none,False,missed_match,1.351,none,False,missed_match,1.303,none,False,missed_match,0.344,none,False,missed_match,0.789,none,False,missed_match,1.471,none,False,missed_match,1.331,none,False,missed_match,0.317,dried coconut strips,False,wrong_match,1.108,none,False,missed_match,2.670,none,False,missed_match,2.145,original apple sauce (tree top),False,wrong_match,0.269,dried coconut strips,False,wrong_match,0.247,whole strawberry,False,wrong_match,1.276
NHANES_Gemma3_4b,"lettuce, green leaf, raw",steamed iceberg lettuce,True,gemma3-4b,1317,none,False,missed_match,1.338,none,False,missed_match,3.748,none,False,missed_match,2.268,none,False,missed_match,0.323,none,False,missed_match,2.378,none,False,missed_match,0.509,none,False,missed_match,1.597,none,False,missed_match,1.495,none,False,missed_match,0.312,none,False,missed_match,3.734,none,False,missed_match,0.325,none,False,missed_match,1.458,none,False,missed_match,1.160,none,False,missed_match,0.544,none,False,missed_match,1.116,none,False,missed_match,1.006,whole strawberry,False,wrong_match,0.902,original apple sauce (tree top),False,wrong_match,1.556,unsalted butter,False,wrong_match,0.930,whole strawberry,False,wrong_match,1.665
NHANES_Gemma3_4b,"cheese, cream",cream cheese,True,gemma3-4b,1317,none,False,missed_match,0.614,none,False,missed_match,2.167,none,False,missed_match,0.722,none,False,missed_match,2.681,none,False,missed_match,0.255,none,False,missed_match,1.340,none,False,missed_match,1.731,none,False,missed_match,2.062,none,False,missed_match,0.590,none,False,missed_match,0.875,none,False,missed_match,0.981,none,False,missed_match,0.321,none,False,missed_match,1.375,none,False,missed_match,0.587,cheese crackers,False,wrong_match,0.403,none,False,missed_match,1.372,sour cream,False,wrong_match,0.746,sour cream,False,wrong_match,0.632,sour cream,False,wrong_match,1.072,plantain banana (steamed 10 in),False,wrong_match,0.591
NHANES_Gemma3_4b,"chicken, broiler, rotisserie, bbq, drumstick, meat and skin",none,False,gemma3-4b,1317,none,True,,0.366,none,True,,2.099,none,True,,0.169,none,True,,0.190,none,True,,1.100,none,True,,0.802,none,True,,1.701,none,True,,2.667,none,True,,0.633,none,True,,1.139,none,True,,0.866,none,True,,1.440,none,True,,1.329,none,True,,0.922,low sodium chicken broth,False,false_positive,0.855,minestrone soup,False,false_positive,1.585,original apple sauce (tree top),False,false_positive,1.212,original apple sauce (tree top),False,false_positive,0.886,albacore white tuna,False,false_positive,1.352,brazil nuts,False,false_positive,0.728
NHANES_Gemma3_4b,"rice, brown, long-grain, cooked",brown rice (mahatma),True,gemma3-4b,1317,enriched long white rice (mahatma),False,wrong_match,0.561,none,False,missed_match,1.545,none,False,missed_match,0.303,none,False,missed_match,1.002,none,False,missed_match,1.316,brown rice rice cake,False,wrong_match,0.301,enriched long white rice (mahatma),False,wrong_match,0.511,none,False,missed_match,1.655,cooked oat bran,False,wrong_match,0.496,enriched long white rice (mahatma),False,wrong_match,1.120,none,False,missed_match,0.252,none,False,missed_match,1.631,none,False,missed_match,1.079,none,False,missed_match,0.749,enriched long white rice (mahatma),False,wrong_match,0.770,enriched long white rice (mahatma),False,wrong_match,2.288,enriched long white rice (mahatma),False,wrong_match,1.357,enriched long white rice (mahatma),False,wrong_match,0.935,enriched long white rice (mahatma),False,wrong_match,1.462,plantain banana (steamed 10 in),False,wrong_match,1.094
NHANES_Gemma3_4b,"beef, ground, 90% lean meat / 10% fat, raw",beef round tip steak,True,gemma3-4b,1317,none,False,missed_match,0.989,ground pork,False,wrong_match,0.896,none,False,missed_match,0.376,none,False,missed_match,2.261,none,False,missed_match,0.776,none,False,missed_match,0.548,none,False,missed_match,1.046,none,False,missed_match,2.174,ground pork,False,wrong_match,0.431,none,False,missed_match,2.630,none,False,missed_match,1.339,none,False,missed_match,0.791,none,False,missed_match,1.308,none,False,missed_match,0.934,ground turkey,False,wrong_match,0.759,ground non-meat (beyond meat),False,wrong_match,2.049,original apple sauce (tree top),False,wrong_match,1.463,none,False,missed_match,1.422,ground non-meat (beyond meat),False,wrong_match,1.691,none,False,missed_match,0.926
NHANES_Gemma3_4b,"fish, eel, mixed species, raw",none,False,gemma3-4b,1317,none,True,,0.466,none,True,,1.106,none,True,,0.771,none,True,,0.402,none,True,,0.754,none,True,,1.210,none,True,,1.062,none,True,,1.170,none,True,,1.740,none,True,,3.893,none,True,,1.303,none,True,,1.330,none,True,,1.636,none,True,,0.715,plant based fish fillet,False,false_positive,0.991,albacore white tuna,False,false_positive,0.617,albacore white tuna,False,false_positive,1.695,albacore white tuna,False,false_positive,0.927,albacore white tuna,False,false_positive,0.741,whole strawberry,False,false_positive,1.504
NHANES_Gemma3_4b,"cranberry sauce, canned, sweetened",cranberry,True,gemma3-4b,1317,none,False,missed_match,0.190,none,False,missed_match,1.624,none,False,missed_match,0.473,none,False,missed_match,0.413,none,False,missed_match,0.204,none,False,missed_match,0.894,none,False,missed_match,2.307,none,False,missed_match,0.165,none,False,missed_match,0.809,none,False,missed_match,1.036,none,False,missed_match,2.142,none,False,missed_match,0.808,none,False,missed_match,1.590,none,False,missed_match,0.553,none,False,missed_match,0.977,none,False,missed_match,0.436,original apple sauce (tree top),False,wrong_match,1.283,original apple sauce (tree top),False,wrong_match,1.109,hunt's tomato paste,False,wrong_match,0.969,brown egg yolk,False,wrong_match,1.002
NHANES_Gemma3_4b,"onions, frozen, chopped, cooked, boiled, drained, without salt",onion,True,gemma3-4b,1317,none,False,missed_match,1.172,none,False,missed_match,3.018,onion,True,,0.802,none,False,missed_match,0.841,none,False,missed_match,0.820,onion,True,,0.734,none,False,missed_match,1.719,onion,True,,1.241,onion,True,,0.318,none,False,missed_match,0.336,none,False,missed_match,1.106,none,False,missed_match,0.266,none,False,missed_match,1.209,none,False,missed_match,1.199,frozen whole sweet green peas (flav r pac),False,wrong_match,2.273,onion,True,,2.325,onion,True,,1.545,onion,True,,1.224,onion,True,,1.128,whole strawberry,False,wrong_match,1.785
NHANES_Gemma3_4b,"peanuts, all types, dry-roasted, with salt",peanuts,True,gemma3-4b,1317,peanuts,True,,0.204,peanuts,True,,0.875,peanuts,True,,0.720,none,False,missed_match,1.100,peanuts,True,,0.721,peanuts,True,,0.401,peanuts,True,,1.205,peanuts,True,,0.260,peanuts,True,,0.335,none,False,missed_match,0.855,peanuts,True,,0.983,none,False,missed_match,0.155,none,False,missed_match,1.061,none,False,missed_match,1.229,peanuts,True,,0.941,peanuts,True,,0.543,peanuts,True,,1.864,peanuts,True,,1.149,peanuts,True,,1.105,none,False,missed_match,1.183
NHANES_Gemma3_4b,"cherries, sweet, canned, water pack, solids and liquids",whole sweet cherry,True,gemma3-4b,1317,none,False,missed_match,0.874,none,False,missed_match,3.790,whole sweet cherry,True,,1.052,none,False,missed_match,0.208,none,False,missed_match,1.659,none,False,missed_match,1.033,none,False,missed_match,1.739,none,False,missed_match,1.032,whole sweet cherry,True,,0.369,whole sweet cherry,True,,0.562,none,False,missed_match,1.051,none,False,missed_match,1.562,none,False,missed_match,1.294,none,False,missed_match,0.630,whole sweet cherry,True,,1.366,whole sweet cherry,True,,1.995,whole sweet cherry,True,,0.367,whole sweet cherry,True,,1.769,whole sweet cherry,True,,1.099,plantain banana (steamed 10 in),False,wrong_match,1.828
NHANES_Gemma3_4b,"beverages, coffee, instant, regular, half the caffeine",brewed coffee,True,gemma3-4b,1317,whole whole grains english muffin (oroweat),False,wrong_match,0.670,none,False,missed_match,2.194,none,False,missed_match,0.959,none,False,missed_match,1.975,none,False,missed_match,2.140,none,False,missed_match,0.328,none,False,missed_match,1.670,none,False,missed_match,0.295,none,False,missed_match,3.637,brewed coffee,True,,0.689,none,False,missed_match,0.354,none,False,missed_match,1.920,none,False,missed_match,0.323,none,False,missed_match,0.625,brewed coffee,True,,0.348,brewed coffee,True,,1.880,brewed coffee,True,,1.414,brewed coffee,True,,1.537,brewed coffee,True,,1.109,plantain banana (steamed 10 in),False,wrong_match,1.830
NHANES_Gemma3_4b,"beet greens, raw",none,False,gemma3-4b,1317,none,True,,0.695,"peeled, steamed beetroot",False,false_positive,0.848,"peeled, steamed beetroot",False,false_positive,1.140,none,True,,1.934,none,True,,0.593,parsley,False,false_positive,1.614,none,True,,1.701,none,True,,0.132,"peeled, steamed beetroot",False,false_positive,0.445,none,True,,1.458,none,True,,0.831,none,True,,0.430,none,True,,0.296,none,True,,0.760,steamed red chard leaves and stalk (cal-organic),False,false_positive,0.903,steamed whole snow peas,False,false_positive,0.927,"peeled, steamed beetroot",False,false_positive,0.470,original apple sauce (tree top),False,false_positive,1.093,steamed red chard leaves and stalk (cal-organic),False,false_positive,1.308,whole strawberry,False,false_positive,1.768
NHANES_Gemma3_4b,"roast beef, deli style, prepackaged, sliced",beef round tip steak,True,gemma3-4b,1317,none,False,missed_match,0.750,none,False,missed_match,0.966,none,False,missed_match,0.717,none,False,missed_match,1.553,none,False,missed_match,0.403,none,False,missed_match,2.659,original apple sauce (tree top),False,wrong_match,1.583,none,False,missed_match,1.814,beef round tip steak,True,,0.407,none,False,missed_match,0.883,none,False,missed_match,1.335,none,False,missed_match,0.736,none,False,missed_match,0.256,none,False,missed_match,1.127,beef round tip steak,True,,0.225,brown egg yolk,False,wrong_match,0.570,beef round tip steak,True,,2.162,none,False,missed_match,1.367,albacore white tuna,False,wrong_match,0.974,plantain banana (steamed 10 in),False,wrong_match,1.683
NHANES_Gemma3_4b,"spices, basil, dried",none,False,gemma3-4b,1317,basil,False,false_positive,0.473,none,True,,1.586,basil,False,false_positive,0.286,none,True,,1.314,none,True,,0.555,none,True,,2.199,none,True,,0.469,none,True,,0.857,none,True,,0.497,none,True,,0.912,none,True,,2.303,none,True,,1.262,none,True,,1.289,none,True,,1.014,basil,False,false_positive,1.084,none,True,,0.481,basil,False,false_positive,0.864,basil,False,false_positive,1.660,basil,False,false_positive,1.045,plantain banana (steamed 10 in),False,false_positive,1.487
NHANES_Gemma3_4b,"turnips, cooked, boiled, drained, without salt",none,False,gemma3-4b,1317,none,True,,0.615,none,True,,2.465,none,True,,0.712,none,True,,0.731,none,True,,1.948,none,True,,1.098,none,True,,1.706,none,True,,0.404,none,True,,1.100,none,True,,3.720,none,True,,1.044,none,True,,0.234,none,True,,1.556,none,True,,0.692,steamed whole snow peas,False,false_positive,0.469,none,True,,0.448,yellow banana flesh only,False,false_positive,0.292,pumpkin seeds,False,false_positive,2.090,original apple sauce (tree top),False,false_positive,1.056,brown egg yolk,False,false_positive,1.830
NHANES_Gemma3_4b,"soup, vegetable with beef broth, canned, prepared with equal volume water",chunky vegetable soup,True,gemma3-4b,1317,chunky vegetable soup,True,,0.325,none,False,missed_match,1.284,chunky vegetable soup,True,,0.414,split pea soup,False,wrong_match,0.506,none,False,missed_match,2.028,chunky vegetable soup,True,,0.218,chunky vegetable soup,True,,1.791,none,False,missed_match,1.086,split pea soup,False,wrong_match,0.733,whole wheat spaghetti,False,wrong_match,0.706,none,False,missed_match,0.729,none,False,missed_match,0.241,none,False,missed_match,1.142,none,False,missed_match,1.579,chunky vegetable soup,True,,1.820,chunky vegetable soup,True,,2.179,split pea soup,False,wrong_match,1.607,steamed russet potato flesh only,False,wrong_match,1.977,chunky vegetable soup,True,,1.597,plantain banana (steamed 10 in),False,wrong_match,0.576
NHANES_Gemma3_4b,"pork, cured, ham -- water added, whole, boneless, separable lean only, unheated",ground pork,True,gemma3-4b,1317,none,False,missed_match,1.043,none,False,missed_match,3.525,none,False,missed_match,0.167,ground pork,True,,0.278,none,False,missed_match,2.149,none,False,missed_match,0.317,none,False,missed_match,1.666,none,False,missed_match,1.530,none,False,missed_match,1.286,none,False,missed_match,1.095,none,False,missed_match,0.896,none,False,missed_match,1.115,none,False,missed_match,1.454,none,False,missed_match,0.659,ground pork,True,,0.286,none,False,missed_match,2.153,ground pork,True,,2.146,original apple sauce (tree top),False,wrong_match,1.444,original apple sauce (tree top),False,wrong_match,1.216,brazil nuts,False,wrong_match,2.061
NHANES_Gemma3_4b,soy protein isolate,protein powder,True,gemma3-4b,1317,none,False,missed_match,0.570,soft silken tofu,False,wrong_match,1.922,none,False,missed_match,0.574,none,False,missed_match,1.286,none,False,missed_match,1.666,none,False,missed_match,0.240,plantain banana (steamed 10 in),False,wrong_match,1.272,none,False,missed_match,2.106,none,False,missed_match,0.693,unsweetened pitted prunes,False,wrong_match,0.592,none,False,missed_match,0.692,none,False,missed_match,1.344,none,False,missed_match,1.573,none,False,missed_match,1.612,soy flour,False,wrong_match,1.192,soy flour,False,wrong_match,0.746,none,False,missed_match,1.003,none,False,missed_match,1.372,soy flour,False,wrong_match,1.745,original apple sauce (tree top),False,wrong_match,1.006
NHANES_Gemma3_4b,"oil, sesame, salad or cooking",none,False,gemma3-4b,1317,none,True,,1.098,none,True,,3.472,none,True,,0.768,none,True,,1.310,none,True,,1.832,none,True,,1.073,none,True,,2.243,none,True,,1.145,whole whole grains english muffin (oroweat),False,false_positive,2.522,none,True,,0.662,none,True,,0.698,none,True,,1.001,none,True,,1.469,none,True,,0.468,original apple sauce (tree top),False,false_positive,2.541,none,True,,0.590,steamed whole snow peas,False,false_positive,1.647,original apple sauce (tree top),False,false_positive,0.447,original apple sauce (tree top),False,false_positive,1.303,none,True,,0.472
