experiment,source_item,expected_match,has_match,model,sample_size,S11_predicted,S11_correct,S11_error_type,S11_response_time,S05_predicted,S05_correct,S05_error_type,S05_response_time,S18_predicted,S18_correct,S18_error_type,S18_response_time,S15_predicted,S15_correct,S15_error_type,S15_response_time,S20_predicted,S20_correct,S20_error_type,S20_response_time,S12_predicted,S12_correct,S12_error_type,S12_response_time,S14_predicted,S14_correct,S14_error_type,S14_response_time,S19_predicted,S19_correct,S19_error_type,S19_response_time,S16_predicted,S16_correct,S16_error_type,S16_response_time,S13_predicted,S13_correct,S13_error_type,S13_response_time,S17_predicted,S17_correct,S17_error_type,S17_response_time,S09_predicted,S09_correct,S09_error_type,S09_response_time,S10_predicted,S10_correct,S10_error_type,S10_response_time,S01_predicted,S01_correct,S01_error_type,S01_response_time,S07_predicted,S07_correct,S07_error_type,S07_response_time,S04_predicted,S04_correct,S04_error_type,S04_response_time,S08_predicted,S08_correct,S08_error_type,S08_response_time,S06_predicted,S06_correct,S06_error_type,S06_response_time,S03_predicted,S03_correct,S03_error_type,S03_response_time,S02_predicted,S02_correct,S02_error_type,S02_response_time
NHANES_Gemma3_27b,"carrots, canned, no salt added, solids and liquids",steamed whole carrots,True,gemma3-27b,1317,steamed whole carrots,True,,1.402,steamed whole carrots,True,,7.392,steamed whole carrots,True,,3.864,steamed whole carrots,True,,1.837,steamed whole carrots,True,,5.406,steamed whole carrots,True,,6.738,steamed whole carrots,True,,5.460,steamed whole carrots,True,,0.928,steamed whole carrots,True,,5.768,steamed whole carrots,True,,5.301,steamed whole carrots,True,,8.082,steamed whole carrots,True,,7.100,steamed whole carrots,True,,12.821,steamed whole carrots,True,,8.711,steamed whole carrots,True,,3.820,steamed whole carrots,True,,5.101,steamed whole carrots,True,,1.129,steamed whole carrots,True,,8.326,steamed whole carrots,True,,12.263,steamed whole carrots,True,,7.692
NHANES_Gemma3_27b,"cheese, cream, low fat",cream cheese,True,gemma3-27b,1317,none,False,missed_match,7.447,coconut milk,False,wrong_match,8.192,none,False,missed_match,8.722,none,False,missed_match,8.022,sour cream,False,wrong_match,9.116,none,False,missed_match,23.722,none,False,missed_match,5.262,none,False,missed_match,4.653,cream cheese,True,,7.878,none,False,missed_match,20.436,cream cheese,True,,6.602,coconut milk,False,wrong_match,10.964,half and half,False,wrong_match,4.780,none,False,missed_match,21.631,sour cream,False,wrong_match,3.405,sour cream,False,wrong_match,3.270,sour cream,False,wrong_match,6.900,none,False,missed_match,13.485,sour cream,False,wrong_match,3.362,sour cream,False,wrong_match,6.118
NHANES_Gemma3_27b,"beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",beef round tip steak,True,gemma3-27b,1317,none,False,missed_match,0.828,none,False,missed_match,2.279,none,False,missed_match,8.875,none,False,missed_match,2.837,none,False,missed_match,1.964,none,False,missed_match,5.745,none,False,missed_match,2.085,none,False,missed_match,6.176,none,False,missed_match,5.689,none,False,missed_match,3.356,none,False,missed_match,4.633,none,False,missed_match,10.774,beef round tip steak,True,,8.433,beef round tip steak,True,,13.767,plant based bacon strip,False,wrong_match,6.065,beef round tip steak,True,,2.863,ground pork,False,wrong_match,0.712,ground pork,False,wrong_match,7.379,beef round tip steak,True,,9.073,ground pork,False,wrong_match,3.867
NHANES_Gemma3_27b,"chicken patty, frozen, cooked",chicken strips,True,gemma3-27b,1317,none,False,missed_match,3.754,none,False,missed_match,4.305,none,False,missed_match,2.297,chicken strips,True,,1.599,chicken breast,False,wrong_match,2.322,chicken strips,True,,3.355,none,False,missed_match,2.535,none,False,missed_match,5.008,none,False,missed_match,3.261,none,False,missed_match,0.442,chicken strips,True,,5.117,chicken breast,False,wrong_match,7.017,chicken breast tender,False,wrong_match,8.328,pecan,False,wrong_match,8.490,plant based bacon strip,False,wrong_match,3.884,chicken breast,False,wrong_match,9.125,beyond chicken tenders,False,wrong_match,8.923,pecan,False,wrong_match,8.118,plant based bacon strip,False,wrong_match,11.910,plant based bacon strip,False,wrong_match,8.870
NHANES_Gemma3_27b,"chicken, feet, boiled",none,False,gemma3-27b,1317,none,True,,2.229,none,True,,8.587,none,True,,9.978,none,True,,3.508,none,True,,2.322,none,True,,2.248,none,True,,3.064,chicken breast,False,false_positive,1.682,none,True,,6.250,none,True,,3.952,none,True,,6.271,low sodium chicken broth,False,false_positive,11.721,chicken breast tender,False,false_positive,8.083,low sodium chicken broth,False,false_positive,8.356,plantain banana (steamed 10 in),False,false_positive,5.311,chicken breast tender,False,false_positive,16.822,chicken breast tender,False,false_positive,11.584,low sodium chicken broth,False,false_positive,7.696,chicken breast tender,False,false_positive,11.841,low sodium chicken broth,False,false_positive,10.314
NHANES_Gemma3_27b,"beans, baked, canned, plain or vegetarian",navy beans,True,gemma3-27b,1317,none,False,missed_match,9.946,canned kidney beans,False,wrong_match,12.642,none,False,missed_match,8.641,none,False,missed_match,5.156,canned kidney beans,False,wrong_match,6.918,none,False,missed_match,19.393,none,False,missed_match,5.189,none,False,missed_match,5.220,none,False,missed_match,2.841,none,False,missed_match,25.782,canned black beans (s&w),False,wrong_match,12.694,canned black beans (s&w),False,wrong_match,15.113,canned black beans (s&w),False,wrong_match,10.403,none,False,missed_match,14.224,canned black beans (s&w),False,wrong_match,9.549,canned black beans (s&w),False,wrong_match,5.954,canned black beans (s&w),False,wrong_match,13.620,canned black beans (s&w),False,wrong_match,6.723,canned black beans (s&w),False,wrong_match,7.015,canned black beans (s&w),False,wrong_match,9.095
NHANES_Gemma3_27b,"cheese, cheddar, reduced fat",sharp chedder cheese,True,gemma3-27b,1317,none,False,missed_match,7.781,sharp chedder cheese,True,,12.234,sharp chedder cheese,True,,4.181,sharp chedder cheese,True,,6.419,sharp chedder cheese,True,,5.649,sharp chedder cheese,True,,4.198,none,False,missed_match,4.105,sharp chedder cheese,True,,4.732,sharp chedder cheese,True,,9.793,none,False,missed_match,6.954,sharp chedder cheese,True,,6.335,sharp chedder cheese,True,,6.425,sharp chedder cheese,True,,5.949,sharp chedder cheese,True,,8.971,sharp chedder cheese,True,,6.770,sharp chedder cheese,True,,15.879,brown rice rice cake,False,wrong_match,10.809,sharp chedder cheese,True,,9.505,sharp chedder cheese,True,,4.946,sour cream,False,wrong_match,7.937
NHANES_Gemma3_27b,"turkey, whole, dark meat, meat and skin, cooked, roasted",ground turkey,True,gemma3-27b,1317,ground turkey,True,,3.660,none,False,missed_match,8.157,ground turkey,True,,5.036,ground turkey,True,,3.145,ground turkey,True,,6.996,ground turkey,True,,3.438,none,False,missed_match,2.722,ground turkey,True,,1.572,none,False,missed_match,2.523,none,False,missed_match,1.802,ground turkey,True,,5.690,ground turkey,True,,12.452,ground turkey,True,,8.605,ground pork,False,wrong_match,8.970,ground turkey,True,,4.010,cabernet sauvignon wine,False,wrong_match,7.089,low sodium chicken broth,False,wrong_match,5.770,ground pork,False,wrong_match,8.546,ground turkey,True,,12.983,low sodium chicken broth,False,wrong_match,8.725
NHANES_Gemma3_27b,"blackberries, frozen, unsweetened",whole blackberry,True,gemma3-27b,1317,none,False,missed_match,3.091,none,False,missed_match,0.576,whole blackberry,True,,5.386,none,False,missed_match,0.438,whole blackberry,True,,4.200,none,False,missed_match,3.785,none,False,missed_match,3.645,frozen whole okra,False,wrong_match,7.327,none,False,missed_match,5.436,none,False,missed_match,0.790,whole blackberry,True,,4.002,whole blackberry,True,,13.903,whole blackberry,True,,6.887,whole blackberry,True,,10.889,whole blackberry,True,,3.832,whole blackberry,True,,1.559,whole blackberry,True,,14.819,whole blackberry,True,,6.128,whole blackberry,True,,2.639,whole blackberry,True,,10.752
NHANES_Gemma3_27b,"vinegar, distilled",none,False,gemma3-27b,1317,none,True,,2.176,none,True,,8.672,none,True,,1.901,none,True,,0.761,none,True,,8.353,none,True,,4.485,none,True,,4.221,none,True,,2.262,none,True,,5.790,none,True,,4.759,none,True,,4.214,none,True,,12.359,none,True,,6.250,none,True,,9.438,none,True,,9.445,garlic,False,false_positive,7.644,none,True,,14.278,lime juice,False,false_positive,9.843,lime juice,False,false_positive,8.960,none,True,,4.777
NHANES_Gemma3_27b,"seaweed, kelp, raw",roasted seaweed,True,gemma3-27b,1317,roasted seaweed,True,,5.357,roasted seaweed,True,,12.387,roasted seaweed,True,,4.546,roasted seaweed,True,,0.903,roasted seaweed,True,,9.226,roasted seaweed,True,,3.529,roasted seaweed,True,,1.240,roasted seaweed,True,,8.151,none,False,missed_match,2.531,roasted seaweed,True,,4.397,roasted seaweed,True,,6.295,roasted seaweed,True,,8.725,roasted seaweed,True,,1.149,roasted seaweed,True,,13.465,roasted seaweed,True,,7.801,roasted seaweed,True,,8.923,roasted seaweed,True,,0.951,roasted seaweed,True,,8.325,roasted seaweed,True,,11.123,roasted seaweed,True,,12.462
NHANES_Gemma3_27b,"lettuce, iceberg (includes crisphead types), raw",steamed iceberg lettuce,True,gemma3-27b,1317,steamed iceberg lettuce,True,,5.044,steamed iceberg lettuce,True,,5.368,steamed iceberg lettuce,True,,4.380,steamed iceberg lettuce,True,,2.173,steamed iceberg lettuce,True,,11.836,steamed iceberg lettuce,True,,4.073,steamed iceberg lettuce,True,,4.015,steamed iceberg lettuce,True,,10.360,steamed iceberg lettuce,True,,5.952,steamed iceberg lettuce,True,,2.400,steamed iceberg lettuce,True,,8.093,steamed iceberg lettuce,True,,17.319,steamed iceberg lettuce,True,,11.752,steamed iceberg lettuce,True,,9.395,steamed iceberg lettuce,True,,7.462,steamed iceberg lettuce,True,,1.189,steamed iceberg lettuce,True,,10.472,steamed iceberg lettuce,True,,8.882,steamed iceberg lettuce,True,,5.354,steamed iceberg lettuce,True,,4.629
NHANES_Gemma3_27b,"candies, carob, unsweetened",none,False,gemma3-27b,1317,none,True,,6.261,none,True,,7.900,none,True,,2.236,unsweetened pitted prunes,False,false_positive,6.012,none,True,,0.748,none,True,,11.893,none,True,,2.984,none,True,,2.830,none,True,,6.225,none,True,,2.675,jolly rancher candy,False,false_positive,8.566,plantain banana (steamed 10 in),False,false_positive,6.034,none,True,,7.154,jolly rancher candy,False,false_positive,9.238,jolly rancher candy,False,false_positive,10.254,plantain banana (steamed 10 in),False,false_positive,0.780,jolly rancher candy,False,false_positive,14.971,banana chips,False,false_positive,6.555,dried apricots,False,false_positive,13.048,banana chips,False,false_positive,2.610
NHANES_Gemma3_27b,"beverages, carbonated, cola, without caffeine",coca cola,True,gemma3-27b,1317,none,False,missed_match,5.789,none,False,missed_match,3.697,none,False,missed_match,4.368,none,False,missed_match,1.533,coca cola,True,,3.823,none,False,missed_match,3.970,none,False,missed_match,2.125,coca cola,True,,2.046,none,False,missed_match,6.151,none,False,missed_match,2.517,coca cola,True,,4.891,coca cola,True,,16.523,coca cola,True,,8.983,coca cola,True,,12.149,coca cola,True,,4.247,coca cola,True,,9.012,coca cola,True,,10.384,coca cola,True,,8.621,coca cola,True,,11.666,coca cola,True,,5.273
NHANES_Gemma3_27b,"cabbage, chinese (pak-choi), raw",steamed baby bok choy leaves and stalk,True,gemma3-27b,1317,none,False,missed_match,5.902,steamed baby bok choy leaves and stalk,True,,12.465,purple cabbage,False,wrong_match,1.233,purple cabbage,False,wrong_match,4.146,purple cabbage,False,wrong_match,4.216,purple cabbage,False,wrong_match,2.641,none,False,missed_match,4.107,none,False,missed_match,7.109,none,False,missed_match,1.866,purple cabbage,False,wrong_match,6.653,steamed baby bok choy leaves and stalk,True,,4.741,frozen edamame,False,wrong_match,18.205,purple cabbage,False,wrong_match,13.357,frozen edamame,False,wrong_match,15.276,frozen edamame,False,wrong_match,5.255,purple cabbage,False,wrong_match,4.947,frozen edamame,False,wrong_match,16.321,purple cabbage,False,wrong_match,9.985,purple cabbage,False,wrong_match,14.767,frozen edamame,False,wrong_match,10.734
NHANES_Gemma3_27b,"babyfood, fortified cereal bar, fruit filling",snack bar (blueberry),True,gemma3-27b,1317,none,False,missed_match,3.472,none,False,missed_match,9.814,none,False,missed_match,0.846,rice cereal (gerber),False,wrong_match,8.217,none,False,missed_match,9.746,none,False,missed_match,7.580,none,False,missed_match,21.602,none,False,missed_match,7.119,none,False,missed_match,3.806,none,False,missed_match,13.824,rice cereal (gerber),False,wrong_match,8.235,dried corn grits/polenta,False,wrong_match,1.272,freeze dried apple rings,False,wrong_match,4.657,none,False,missed_match,22.782,raisin bran cereal,False,wrong_match,10.130,yellow banana flesh only,False,wrong_match,8.240,raisin bran cereal,False,wrong_match,15.210,raisin bran cereal,False,wrong_match,8.557,plantain banana (steamed 10 in),False,wrong_match,6.974,raisin bran cereal,False,wrong_match,11.412
NHANES_Gemma3_27b,"cheese, cottage, nonfat, uncreamed, dry, large or small curd",none,False,gemma3-27b,1317,cottage cheese,False,false_positive,5.262,cottage cheese,False,false_positive,5.705,cottage cheese,False,false_positive,3.776,cottage cheese,False,false_positive,2.601,cottage cheese,False,false_positive,2.618,cottage cheese,False,false_positive,4.115,cottage cheese,False,false_positive,6.269,cottage cheese,False,false_positive,1.671,cottage cheese,False,false_positive,1.812,cottage cheese,False,false_positive,1.579,cottage cheese,False,false_positive,6.653,cottage cheese,False,false_positive,15.692,cottage cheese,False,false_positive,12.444,cottage cheese,False,false_positive,19.185,cottage cheese,False,false_positive,9.374,cottage cheese,False,false_positive,8.787,cottage cheese,False,false_positive,7.300,cottage cheese,False,false_positive,7.040,cottage cheese,False,false_positive,11.770,cottage cheese,False,false_positive,10.270
NHANES_Gemma3_27b,"beef, round, tip round, roast, separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted",beef round tip steak,True,gemma3-27b,1317,beef round tip steak,True,,5.006,beef round tip steak,True,,12.311,beef round tip steak,True,,3.729,beef round tip steak,True,,10.550,beef round tip steak,True,,3.251,beef round tip steak,True,,6.190,beef round tip steak,True,,7.691,beef round tip steak,True,,6.306,none,False,missed_match,6.262,none,False,missed_match,20.444,beef round tip steak,True,,7.734,beef round tip steak,True,,17.180,beef round tip steak,True,,4.964,beef round tip steak,True,,11.540,beef round tip steak,True,,6.776,beef round tip steak,True,,4.449,ground pork,False,wrong_match,8.284,ground pork,False,wrong_match,5.270,beef round tip steak,True,,7.915,ground pork,False,wrong_match,3.909
NHANES_Gemma3_27b,"crustaceans, crab, blue, canned",none,False,gemma3-27b,1317,shrimp,False,false_positive,4.661,none,True,,10.121,shrimp,False,false_positive,12.054,shrimp,False,false_positive,4.334,shrimp,False,false_positive,8.935,shrimp,False,false_positive,3.680,none,True,,11.409,shrimp,False,false_positive,5.471,none,True,,2.329,shrimp,False,false_positive,8.318,shrimp,False,false_positive,5.260,shrimp,False,false_positive,8.445,shrimp,False,false_positive,13.106,shrimp,False,false_positive,5.033,shrimp,False,false_positive,6.086,shrimp,False,false_positive,18.873,shrimp,False,false_positive,11.868,shrimp,False,false_positive,9.581,shrimp,False,false_positive,7.528,shrimp,False,false_positive,12.148
NHANES_Gemma3_27b,"milk, buttermilk, fluid, cultured, lowfat",none,False,gemma3-27b,1317,none,True,,4.957,none,True,,8.646,none,True,,10.609,none,True,,3.202,none,True,,1.385,none,True,,12.314,none,True,,12.630,none,True,,5.661,none,True,,4.143,none,True,,13.418,lowfat chocolate milk,False,false_positive,3.099,coconut milk,False,false_positive,1.129,half and half,False,false_positive,8.273,coconut milk,False,false_positive,10.933,half and half,False,false_positive,4.355,coconut milk,False,false_positive,4.097,half and half,False,false_positive,1.618,whole milk,False,false_positive,8.721,coconut milk,False,false_positive,11.471,half and half,False,false_positive,14.664
NHANES_Gemma3_27b,"peas, green, frozen, cooked, boiled, drained, without salt",frozen whole sweet green peas (flav r pac),True,gemma3-27b,1317,none,False,missed_match,4.414,frozen whole sweet green peas (flav r pac),True,,13.373,green split peas,False,wrong_match,12.471,frozen whole sweet green peas (flav r pac),True,,9.237,frozen whole sweet green peas (flav r pac),True,,15.674,frozen whole sweet green peas (flav r pac),True,,13.075,none,False,missed_match,9.160,frozen whole sweet green peas (flav r pac),True,,3.450,none,False,missed_match,4.196,frozen whole sweet green peas (flav r pac),True,,13.684,frozen whole sweet green peas (flav r pac),True,,4.632,frozen whole sweet green peas (flav r pac),True,,1.148,frozen whole sweet green peas (flav r pac),True,,7.757,green split peas,False,wrong_match,4.980,frozen whole sweet green peas (flav r pac),True,,6.010,frozen whole sweet green peas (flav r pac),True,,8.590,green split peas,False,wrong_match,8.518,green split peas,False,wrong_match,8.584,frozen whole sweet green peas (flav r pac),True,,6.002,frozen whole sweet green peas (flav r pac),True,,11.042
NHANES_Gemma3_27b,"cheese, ricotta, whole milk",none,False,gemma3-27b,1317,none,True,,4.270,whole milk,False,false_positive,3.287,whole milk,False,false_positive,1.463,whole milk,False,false_positive,3.787,whole milk,False,false_positive,7.217,none,True,,1.764,whole milk,False,false_positive,6.256,whole milk,False,false_positive,2.950,whole milk,False,false_positive,5.537,whole milk,False,false_positive,9.818,whole milk,False,false_positive,2.538,whole milk,False,false_positive,8.282,whole milk,False,false_positive,7.596,whole milk,False,false_positive,13.215,sour cream,False,false_positive,3.573,whole milk,False,false_positive,7.800,coconut milk,False,false_positive,5.798,whole milk,False,false_positive,7.185,whole milk,False,false_positive,7.489,whole milk,False,false_positive,5.496
NHANES_Gemma3_27b,"lettuce, red leaf, raw",romaine lettuce,True,gemma3-27b,1317,none,False,missed_match,4.068,none,False,missed_match,4.312,steamed iceberg lettuce,False,wrong_match,5.468,none,False,missed_match,18.566,steamed iceberg lettuce,False,wrong_match,5.757,steamed iceberg lettuce,False,wrong_match,7.000,none,False,missed_match,7.215,none,False,missed_match,5.206,none,False,missed_match,5.999,steamed iceberg lettuce,False,wrong_match,0.539,steamed iceberg lettuce,False,wrong_match,7.350,steamed iceberg lettuce,False,wrong_match,18.703,steamed iceberg lettuce,False,wrong_match,7.373,steamed iceberg lettuce,False,wrong_match,5.963,steamed iceberg lettuce,False,wrong_match,7.548,steamed iceberg lettuce,False,wrong_match,9.208,steamed iceberg lettuce,False,wrong_match,11.948,steamed iceberg lettuce,False,wrong_match,7.061,steamed iceberg lettuce,False,wrong_match,9.475,steamed iceberg lettuce,False,wrong_match,13.954
NHANES_Gemma3_27b,"cabbage, cooked, boiled, drained, without salt",purple cabbage,True,gemma3-27b,1317,none,False,missed_match,3.755,maple syrup,False,wrong_match,5.039,none,False,missed_match,2.349,none,False,missed_match,0.898,purple cabbage,True,,5.983,none,False,missed_match,8.906,none,False,missed_match,13.886,none,False,missed_match,7.977,none,False,missed_match,4.113,none,False,missed_match,9.194,steamed curely mustard greens,False,wrong_match,9.147,whole snow peas,False,wrong_match,18.700,maple syrup,False,wrong_match,3.189,purple cabbage,True,,8.090,purple cabbage,True,,16.130,purple cabbage,True,,18.105,purple cabbage,True,,8.895,purple cabbage,True,,8.463,purple cabbage,True,,3.004,purple cabbage,True,,10.405
NHANES_Gemma3_27b,"beef, ground, 95% lean meat / 5% fat, raw",beef round tip steak,True,gemma3-27b,1317,none,False,missed_match,3.134,none,False,missed_match,7.756,ground pork,False,wrong_match,13.224,ground pork,False,wrong_match,3.493,ground pork,False,wrong_match,5.012,none,False,missed_match,2.290,none,False,missed_match,5.908,ground turkey,False,wrong_match,8.594,none,False,missed_match,4.934,none,False,missed_match,9.492,ground pork,False,wrong_match,5.238,ground pork,False,wrong_match,8.703,ground pork,False,wrong_match,2.291,ground pork,False,wrong_match,7.014,ground pork,False,wrong_match,6.772,ground pork,False,wrong_match,6.076,ground pork,False,wrong_match,6.977,ground pork,False,wrong_match,5.445,ground pork,False,wrong_match,4.616,ground pork,False,wrong_match,4.415
NHANES_Gemma3_27b,"parsnips, cooked, boiled, drained, without salt",none,False,gemma3-27b,1317,none,True,,0.871,none,True,,7.777,none,True,,3.004,steamed russet potato flesh only,False,false_positive,11.323,none,True,,4.795,none,True,,5.514,none,True,,5.903,none,True,,8.133,none,True,,4.125,none,True,,0.444,steamed whole russet potato,False,false_positive,6.574,none,True,,17.276,steamed butternut squash,False,false_positive,10.436,whole apricot,False,false_positive,12.128,steamed russet potato flesh only,False,false_positive,9.473,steamed whole carrots,False,false_positive,3.977,steamed green zuchini,False,false_positive,7.930,whole grain brown lentils,False,false_positive,7.777,steamed whole carrots,False,false_positive,12.894,steamed russet potato flesh only,False,false_positive,13.529
NHANES_Gemma3_27b,"snacks, potato chips, plain, salted",steamed russet potato flesh only,True,gemma3-27b,1317,none,False,missed_match,10.019,none,False,missed_match,4.304,none,False,missed_match,2.088,saltine crackers,False,wrong_match,8.869,none,False,missed_match,6.398,none,False,missed_match,14.283,none,False,missed_match,7.142,none,False,missed_match,8.087,none,False,missed_match,4.198,none,False,missed_match,9.146,tortilla chips,False,wrong_match,6.894,none,False,missed_match,4.732,banana chips,False,wrong_match,4.508,banana chips,False,wrong_match,3.055,banana chips,False,wrong_match,4.519,peanuts,False,wrong_match,4.346,saltine crackers,False,wrong_match,6.275,saltine crackers,False,wrong_match,4.237,banana chips,False,wrong_match,3.891,saltine crackers,False,wrong_match,10.002
NHANES_Gemma3_27b,"gravy, turkey, canned, ready-to-serve",none,False,gemma3-27b,1317,none,True,,5.170,none,True,,4.981,none,True,,3.566,ground turkey,False,false_positive,7.347,none,True,,1.121,none,True,,1.486,none,True,,15.235,ground turkey,False,false_positive,9.078,none,True,,4.198,none,True,,1.460,none,True,,3.613,none,True,,4.225,ground turkey,False,false_positive,7.011,ground turkey,False,false_positive,12.386,ground turkey,False,false_positive,4.632,ground pork,False,false_positive,4.490,ground turkey,False,false_positive,7.525,ground turkey,False,false_positive,11.969,ground turkey,False,false_positive,6.028,ground turkey,False,false_positive,11.763
NHANES_Gemma3_27b,"onions, cooked, boiled, drained, without salt",onion,True,gemma3-27b,1317,none,False,missed_match,4.102,onion,True,,8.681,onion,True,,3.107,onion,True,,5.818,onion,True,,5.456,onion,True,,1.323,none,False,missed_match,2.838,onion,True,,7.908,none,False,missed_match,7.167,none,False,missed_match,4.750,none,False,missed_match,3.371,onion,True,,4.230,onion,True,,5.530,onion,True,,12.088,onion,True,,3.630,onion,True,,5.025,onion,True,,4.783,onion,True,,5.119,green onion,False,wrong_match,8.373,onion,True,,4.822
NHANES_Gemma3_27b,"apple juice, frozen concentrate, unsweetened, undiluted, without added ascorbic acid",apple juice,True,gemma3-27b,1317,apple juice,True,,4.874,apple juice,True,,8.579,apple juice,True,,3.964,apple juice,True,,0.771,apple juice,True,,8.570,apple juice,True,,0.453,apple juice,True,,4.621,apple juice,True,,6.205,apple juice,True,,8.514,apple juice,True,,9.239,apple juice,True,,0.467,apple juice,True,,5.308,apple juice,True,,6.026,apple juice,True,,6.951,apple juice,True,,6.426,apple juice,True,,6.122,apple juice,True,,9.898,apple juice,True,,11.006,apple juice,True,,5.243,apple juice,True,,5.784
NHANES_Gemma3_27b,"beans, pinto, mature seeds, cooked, boiled, without salt",canned low sodium pinto bean,True,gemma3-27b,1317,canned low sodium pinto bean,True,,7.820,canned low sodium pinto bean,True,,8.676,canned black beans (s&w),False,wrong_match,6.063,canned low sodium pinto bean,True,,5.633,canned low sodium pinto bean,True,,13.309,canned low sodium pinto bean,True,,12.170,canned low sodium pinto bean,True,,4.726,canned low sodium pinto bean,True,,12.789,none,False,missed_match,8.930,canned low sodium pinto bean,True,,8.032,canned low sodium pinto bean,True,,12.905,canned low sodium pinto bean,True,,10.628,canned low sodium pinto bean,True,,6.898,canned low sodium pinto bean,True,,11.336,canned low sodium pinto bean,True,,7.368,canned black beans (s&w),False,wrong_match,5.013,canned black beans (s&w),False,wrong_match,6.311,canned black beans (s&w),False,wrong_match,10.865,canned kidney beans,False,wrong_match,12.210,canned low sodium pinto bean,True,,8.469
NHANES_Gemma3_27b,"pork, cured, ham -- water added, whole, boneless, separable lean only, heated, roasted",ground pork,True,gemma3-27b,1317,ground pork,True,,4.442,none,False,missed_match,4.971,ground pork,True,,2.975,plant based bacon strip,False,wrong_match,3.839,none,False,missed_match,4.745,ground pork,True,,6.128,none,False,missed_match,2.144,ground pork,True,,0.489,none,False,missed_match,7.296,none,False,missed_match,0.992,plant based bacon strip,False,wrong_match,3.960,ground pork,True,,5.622,plant based bacon strip,False,wrong_match,4.290,plant based bacon strip,False,wrong_match,5.767,plant based bacon strip,False,wrong_match,8.478,ground pork,True,,6.387,ground pork,True,,5.743,ground pork,True,,10.700,plant based bacon strip,False,wrong_match,8.325,plant based bacon strip,False,wrong_match,6.432
NHANES_Gemma3_27b,"spices, pepper, red or cayenne",none,False,gemma3-27b,1317,none,True,,17.941,none,True,,6.888,none,True,,2.845,steamed whole red bell pepper w/o seed,False,false_positive,13.007,none,True,,1.389,steamed whole red bell pepper w/o seed,False,false_positive,13.207,none,True,,2.181,none,True,,7.701,none,True,,4.838,none,True,,1.345,none,True,,4.108,steamed whole red bell pepper w/o seed,False,false_positive,5.643,garlic,False,false_positive,5.565,steamed whole red bell pepper w/o seed,False,false_positive,5.325,steamed whole red bell pepper w/o seed,False,false_positive,7.362,steamed whole red bell pepper w/o seed,False,false_positive,5.016,garlic,False,false_positive,9.893,steamed whole red bell pepper w/o seed,False,false_positive,9.809,garlic,False,false_positive,5.539,steamed whole red bell pepper w/o seed,False,false_positive,6.412
NHANES_Gemma3_27b,"pasta, dry, enriched",spaghetti,True,gemma3-27b,1317,none,False,missed_match,9.180,whole wheat spaghetti,False,wrong_match,5.535,whole wheat spaghetti,False,wrong_match,2.522,spaghetti,True,,2.765,whole wheat spaghetti,False,wrong_match,1.861,spaghetti,True,,6.849,none,False,missed_match,2.052,spaghetti,True,,1.916,none,False,missed_match,6.036,spaghetti,True,,11.144,whole wheat spaghetti,False,wrong_match,4.409,whole wheat spaghetti,False,wrong_match,8.716,whole wheat spaghetti,False,wrong_match,8.905,whole wheat spaghetti,False,wrong_match,7.085,whole wheat spaghetti,False,wrong_match,6.092,whole wheat spaghetti,False,wrong_match,5.115,whole wheat spaghetti,False,wrong_match,8.752,whole wheat spaghetti,False,wrong_match,10.064,whole wheat spaghetti,False,wrong_match,8.027,whole wheat spaghetti,False,wrong_match,4.495
NHANES_Gemma3_27b,"beverages, tea, instant, lemon, unsweetened",black tea,True,gemma3-27b,1317,black tea,True,,6.563,none,False,missed_match,7.235,none,False,missed_match,2.635,black tea,True,,5.673,none,False,missed_match,4.694,black tea,True,,1.088,none,False,missed_match,8.276,black tea,True,,6.103,none,False,missed_match,6.492,black tea,True,,3.081,black tea,True,,7.154,black tea,True,,13.146,brewed coffee,False,wrong_match,10.553,brewed coffee,False,wrong_match,12.536,black tea,True,,11.746,brewed coffee,False,wrong_match,7.956,brewed coffee,False,wrong_match,5.329,brewed coffee,False,wrong_match,9.577,black tea,True,,6.791,brewed coffee,False,wrong_match,9.082
NHANES_Gemma3_27b,"beverages, pepsico quaker, gatorade, g performance o 2, ready-to-drink.",gatorade,True,gemma3-27b,1317,gatorade,True,,7.453,none,False,missed_match,8.664,gatorade,True,,12.670,gatorade,True,,0.527,gatorade,True,,0.994,gatorade,True,,0.975,gatorade,True,,8.280,gatorade,True,,7.938,gatorade,True,,9.471,gatorade,True,,5.496,gatorade,True,,4.065,gatorade,True,,13.144,gatorade,True,,8.480,none,False,missed_match,4.116,gatorade,True,,8.902,vanilla bean ice cream,False,wrong_match,8.000,gatorade,True,,12.380,sprite,False,wrong_match,9.092,gatorade,True,,6.327,brewed coffee,False,wrong_match,4.762
