experiment,source_item,expected_match,has_match,model,sample_size,S05_predicted,S05_correct,S05_error_type,S05_response_time,S11_predicted,S11_correct,S11_error_type,S11_response_time,S18_predicted,S18_correct,S18_error_type,S18_response_time,S15_predicted,S15_correct,S15_error_type,S15_response_time,S20_predicted,S20_correct,S20_error_type,S20_response_time,S12_predicted,S12_correct,S12_error_type,S12_response_time,S19_predicted,S19_correct,S19_error_type,S19_response_time,S13_predicted,S13_correct,S13_error_type,S13_response_time,S14_predicted,S14_correct,S14_error_type,S14_response_time,S16_predicted,S16_correct,S16_error_type,S16_response_time,S17_predicted,S17_correct,S17_error_type,S17_response_time,S08_predicted,S08_correct,S08_error_type,S08_response_time,S09_predicted,S09_correct,S09_error_type,S09_response_time,S10_predicted,S10_correct,S10_error_type,S10_response_time,S01_predicted,S01_correct,S01_error_type,S01_response_time,S07_predicted,S07_correct,S07_error_type,S07_response_time,S02_predicted,S02_correct,S02_error_type,S02_response_time,S06_predicted,S06_correct,S06_error_type,S06_response_time,S03_predicted,S03_correct,S03_error_type,S03_response_time,S04_predicted,S04_correct,S04_error_type,S04_response_time
NHANES_Gemma3_12b,"beef, cured, corned beef, brisket, cooked",beef round tip steak,True,gemma3-12b,1317,none,False,missed_match,5.727,none,False,missed_match,11.618,none,False,missed_match,3.485,none,False,missed_match,0.215,none,False,missed_match,2.464,none,False,missed_match,5.960,none,False,missed_match,2.166,none,False,missed_match,3.438,none,False,missed_match,1.084,none,False,missed_match,2.268,none,False,missed_match,2.499,none,False,missed_match,5.216,none,False,missed_match,2.958,steamed iceberg lettuce,False,wrong_match,4.894,dried coconut strips,False,wrong_match,9.883,steamed iceberg lettuce,False,wrong_match,2.963,steamed iceberg lettuce,False,wrong_match,5.506,steamed iceberg lettuce,False,wrong_match,1.665,steamed iceberg lettuce,False,wrong_match,4.113,yellow banana flesh only,False,wrong_match,3.970
NHANES_Gemma3_12b,"margarine, regular, 80% fat, composite, tub, with salt",none,False,gemma3-12b,1317,none,True,,1.822,none,True,,4.331,none,True,,1.753,none,True,,1.442,none,True,,2.720,none,True,,0.777,none,True,,0.489,none,True,,1.031,none,True,,15.151,none,True,,2.430,none,True,,2.373,none,True,,7.093,unsalted butter,False,false_positive,2.665,unsalted butter,False,false_positive,1.662,none,True,,4.151,unsalted butter,False,false_positive,2.376,unsalted butter,False,false_positive,1.311,unsalted butter,False,false_positive,3.341,unsalted butter,False,false_positive,3.880,dried coconut chips,False,false_positive,5.115
NHANES_Gemma3_12b,"corn, sweet, yellow, frozen, kernels cut off cob, unprepared",frozen golden corn kernels (siganture select),True,gemma3-12b,1317,none,False,missed_match,3.299,none,False,missed_match,3.872,none,False,missed_match,0.434,frozen golden corn kernels (siganture select),True,,1.865,frozen golden corn kernels (siganture select),True,,7.625,none,False,missed_match,0.263,none,False,missed_match,2.378,none,False,missed_match,5.285,none,False,missed_match,0.822,none,False,missed_match,2.229,frozen whole sweet green peas (flav r pac),False,wrong_match,8.636,multi grain cereal,False,wrong_match,4.245,none,False,missed_match,8.137,frozen whole sweet green peas (flav r pac),False,wrong_match,4.965,frozen golden corn kernels (siganture select),True,,2.060,frozen golden corn kernels (siganture select),True,,5.449,frozen golden corn kernels (siganture select),True,,1.330,frozen golden corn kernels (siganture select),True,,4.882,cornmeal,False,wrong_match,5.507,red whole grain bulgur,False,wrong_match,4.702
NHANES_Gemma3_12b,"beverages, carbonated, tonic water",none,False,gemma3-12b,1317,none,True,,6.440,coca cola,False,false_positive,4.251,none,True,,2.137,none,True,,0.473,none,True,,1.651,none,True,,2.222,budweiser,False,false_positive,3.531,none,True,,0.603,none,True,,1.614,none,True,,0.751,coca cola,False,false_positive,2.133,none,True,,1.851,none,True,,8.681,none,True,,4.117,budweiser,False,false_positive,0.814,coca cola,False,false_positive,4.475,budweiser,False,false_positive,3.525,coca cola,False,false_positive,3.380,none,True,,2.066,animal shaped crackers,False,false_positive,4.881
NHANES_Gemma3_12b,"spices, pumpkin pie spice",none,False,gemma3-12b,1317,none,True,,1.375,none,True,,12.389,none,True,,0.536,none,True,,0.929,none,True,,2.166,basil,False,false_positive,1.523,none,True,,1.529,none,True,,2.688,none,True,,2.514,none,True,,0.718,none,True,,1.739,none,True,,1.493,basil,False,false_positive,2.766,none,True,,1.216,basil,False,false_positive,2.285,canned pumpkin,False,false_positive,2.900,basil,False,false_positive,4.454,basil,False,false_positive,3.809,dried coconut strips,False,false_positive,1.826,brown egg white,False,false_positive,3.817
NHANES_Gemma3_12b,"beverages, the coca-cola company, hi-c flashin' fruit punch",none,False,gemma3-12b,1317,none,True,,2.269,coca cola,False,false_positive,3.612,coca cola,False,false_positive,4.064,coca cola,False,false_positive,1.107,coca cola,False,false_positive,2.650,coca cola,False,false_positive,1.217,coca cola,False,false_positive,3.990,coca cola,False,false_positive,4.189,coca cola,False,false_positive,1.548,coca cola,False,false_positive,4.174,coca cola,False,false_positive,2.262,coca cola,False,false_positive,6.695,coca cola,False,false_positive,4.110,coca cola,False,false_positive,1.402,coca cola,False,false_positive,4.001,coca cola,False,false_positive,5.556,coca cola,False,false_positive,5.291,coca cola,False,false_positive,4.072,coca cola,False,false_positive,3.268,coca cola,False,false_positive,1.233
NHANES_Gemma3_12b,"oat bran, raw",cooked oat bran,True,gemma3-12b,1317,pixie tangerine,False,wrong_match,6.593,none,False,missed_match,0.270,cooked oat bran,True,,3.163,none,False,missed_match,0.202,cooked oat bran,True,,4.448,cooked oat bran,True,,2.459,cooked oat bran,True,,1.274,cooked oat bran,True,,2.005,none,False,missed_match,2.128,none,False,missed_match,5.694,cooked oat bran,True,,4.411,pixie tangerine,False,wrong_match,8.370,pixie tangerine,False,wrong_match,9.847,pixie tangerine,False,wrong_match,3.945,pixie tangerine,False,wrong_match,2.434,pixie tangerine,False,wrong_match,4.106,pixie tangerine,False,wrong_match,5.182,pixie tangerine,False,wrong_match,3.472,pixie tangerine,False,wrong_match,3.905,pixie tangerine,False,wrong_match,1.198
NHANES_Gemma3_12b,"soy flour, defatted",soy flour,True,gemma3-12b,1317,soy flour,True,,2.765,soy flour,True,,2.671,soy flour,True,,3.388,soy flour,True,,1.705,soy flour,True,,0.639,none,False,missed_match,3.731,soy flour,True,,2.281,soy flour,True,,1.306,soy flour,True,,4.058,none,False,missed_match,6.354,soy flour,True,,1.938,soy flour,True,,6.656,soy flour,True,,2.052,soy flour,True,,3.941,soy flour,True,,10.170,soy flour,True,,4.063,soy flour,True,,3.431,soy flour,True,,4.840,soy flour,True,,4.356,soy flour,True,,4.139
NHANES_Gemma3_12b,"apple juice, canned or bottled, unsweetened, with added ascorbic acid",apple juice,True,gemma3-12b,1317,apple juice,True,,5.626,apple juice,True,,1.920,apple juice,True,,2.158,apple juice,True,,0.780,apple juice,True,,1.567,apple juice,True,,0.908,apple juice,True,,0.969,apple juice,True,,2.043,apple juice,True,,1.121,apple juice,True,,0.722,apple juice,True,,4.345,apple juice,True,,9.575,apple juice,True,,11.004,apple juice,True,,6.527,apple juice,True,,5.122,apple juice,True,,4.980,apple juice,True,,4.964,apple juice,True,,5.670,apple juice,True,,5.535,cannellini beans,False,wrong_match,4.763
NHANES_Gemma3_12b,"beef, round, top round steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",beef round tip steak,True,gemma3-12b,1317,beef round tip steak,True,,5.017,beef round tip steak,True,,1.248,none,False,missed_match,1.980,beef round tip steak,True,,3.803,beef round tip steak,True,,2.209,beef round tip steak,True,,2.685,none,False,missed_match,2.659,none,False,missed_match,10.236,beef round tip steak,True,,1.616,none,False,missed_match,2.824,beef round tip steak,True,,1.482,none,False,missed_match,2.436,none,False,missed_match,2.327,beef round tip steak,True,,0.443,steamed iceberg lettuce,False,wrong_match,11.465,beef round tip steak,True,,4.652,steamed iceberg lettuce,False,wrong_match,1.061,beef round tip steak,True,,5.666,steamed iceberg lettuce,False,wrong_match,3.808,steamed iceberg lettuce,False,wrong_match,1.939
NHANES_Gemma3_12b,soy protein isolate,protein powder,True,gemma3-12b,1317,none,False,missed_match,0.709,none,False,missed_match,1.782,soy flour,False,wrong_match,3.153,soy flour,False,wrong_match,3.251,soy flour,False,wrong_match,2.039,none,False,missed_match,0.810,soy flour,False,wrong_match,1.690,soy flour,False,wrong_match,1.751,soy flour,False,wrong_match,1.533,none,False,missed_match,2.433,soy flour,False,wrong_match,0.335,none,False,missed_match,6.596,soy flour,False,wrong_match,9.576,soy flour,False,wrong_match,5.814,soy flour,False,wrong_match,2.142,soy flour,False,wrong_match,5.243,soy flour,False,wrong_match,2.899,soy flour,False,wrong_match,2.564,soy flour,False,wrong_match,3.518,soy flour,False,wrong_match,1.913
NHANES_Gemma3_12b,"pork, fresh, enhanced, loin, tenderloin, separable lean only, raw",ground pork,True,gemma3-12b,1317,none,False,missed_match,4.686,none,False,missed_match,1.920,ground pork,True,,2.661,ground pork,True,,2.699,none,False,missed_match,2.436,none,False,missed_match,2.540,ground pork,True,,2.831,none,False,missed_match,0.299,none,False,missed_match,1.688,none,False,missed_match,14.338,none,False,missed_match,3.785,none,False,missed_match,8.434,none,False,missed_match,1.432,plant based bacon strip,False,wrong_match,3.155,honeydew melon,False,wrong_match,2.140,honeydew melon,False,wrong_match,4.478,honeydew melon,False,wrong_match,4.937,honeydew melon,False,wrong_match,3.284,honeydew melon,False,wrong_match,3.943,granola,False,wrong_match,5.094
NHANES_Gemma3_12b,"beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, broiled",beef round tip steak,True,gemma3-12b,1317,steamed iceberg lettuce,False,wrong_match,6.314,none,False,missed_match,2.405,none,False,missed_match,2.384,beef round tip steak,True,,4.202,beef round tip steak,True,,3.701,none,False,missed_match,3.103,none,False,missed_match,2.205,none,False,missed_match,0.928,none,False,missed_match,1.615,none,False,missed_match,1.879,none,False,missed_match,3.263,none,False,missed_match,1.409,none,False,missed_match,2.416,beef round tip steak,True,,1.170,steamed iceberg lettuce,False,wrong_match,3.787,beef round tip steak,True,,0.792,steamed iceberg lettuce,False,wrong_match,0.546,steamed iceberg lettuce,False,wrong_match,4.304,steamed iceberg lettuce,False,wrong_match,5.388,granola,False,wrong_match,5.090
NHANES_Gemma3_12b,"turnips, frozen, cooked, boiled, drained, without salt",none,False,gemma3-12b,1317,none,True,,0.665,none,True,,0.702,none,True,,0.500,frozen whole sweet green peas (flav r pac),False,false_positive,3.646,frozen whole sweet green peas (flav r pac),False,false_positive,5.168,none,True,,1.490,none,True,,1.717,none,True,,1.126,none,True,,1.385,none,True,,0.223,frozen whole sweet green peas (flav r pac),False,false_positive,1.536,none,True,,0.736,none,True,,9.108,frozen whole sweet green peas (flav r pac),False,false_positive,6.676,frozen whole baby asparagus,False,false_positive,3.388,frozen whole sweet green peas (flav r pac),False,false_positive,3.978,frozen whole baby asparagus,False,false_positive,2.752,frozen whole sweet green peas (flav r pac),False,false_positive,0.747,brown egg yolk,False,false_positive,3.725,yellow banana flesh only,False,false_positive,3.812
NHANES_Gemma3_12b,"corn flour, masa, enriched, white",dried corn grits/polenta,True,gemma3-12b,1317,none,False,missed_match,3.909,none,False,missed_match,6.651,none,False,missed_match,2.564,enriched long white rice (mahatma),False,wrong_match,1.658,cornmeal,False,wrong_match,2.381,none,False,missed_match,1.658,none,False,missed_match,1.777,none,False,missed_match,2.048,none,False,missed_match,5.170,none,False,missed_match,1.684,enriched long white rice (mahatma),False,wrong_match,10.026,cornmeal,False,wrong_match,1.290,none,False,missed_match,1.090,cornmeal,False,wrong_match,3.715,cornmeal,False,wrong_match,1.420,cornmeal,False,wrong_match,6.095,cornmeal,False,wrong_match,0.898,cornmeal,False,wrong_match,4.644,cornmeal,False,wrong_match,4.100,crisp rice receal,False,wrong_match,4.311
NHANES_Gemma3_12b,"peppers, hot chili, green, raw",jalapeno,True,gemma3-12b,1317,steamed whole red bell pepper w/o seed,False,wrong_match,2.811,none,False,missed_match,2.588,none,False,missed_match,2.187,none,False,missed_match,2.288,steamed whole red bell pepper w/o seed,False,wrong_match,6.411,none,False,missed_match,1.621,none,False,missed_match,1.795,steamed whole red bell pepper w/o seed,False,wrong_match,6.530,none,False,missed_match,0.426,none,False,missed_match,1.746,steamed whole red bell pepper w/o seed,False,wrong_match,0.564,steamed whole red bell pepper w/o seed,False,wrong_match,6.466,none,False,missed_match,1.824,steamed whole red bell pepper w/o seed,False,wrong_match,6.901,steamed whole red bell pepper w/o seed,False,wrong_match,2.578,steamed whole red bell pepper w/o seed,False,wrong_match,5.682,steamed whole red bell pepper w/o seed,False,wrong_match,5.523,steamed whole red bell pepper w/o seed,False,wrong_match,5.171,steamed whole red bell pepper w/o seed,False,wrong_match,4.036,yellow banana flesh only,False,wrong_match,4.452
NHANES_Gemma3_12b,"cucumber, with peel, raw",whole english cucumber,True,gemma3-12b,1317,whole english cucumber,True,,6.655,whole english cucumber,True,,1.399,none,False,missed_match,3.893,whole english cucumber,True,,3.410,whole english cucumber,True,,3.081,whole english cucumber,True,,0.538,none,False,missed_match,2.458,none,False,missed_match,2.171,none,False,missed_match,1.800,whole english cucumber,True,,2.990,whole english cucumber,True,,4.088,steamed celery stalk,False,wrong_match,2.729,none,False,missed_match,1.649,whole english cucumber,True,,2.475,whole english cucumber,True,,0.928,whole english cucumber,True,,1.530,whole english cucumber,True,,5.486,whole english cucumber,True,,1.871,whole english cucumber,True,,2.571,albacore white tuna,False,wrong_match,1.319
NHANES_Gemma3_12b,"broccoli raab, raw",none,False,gemma3-12b,1317,none,True,,4.003,none,True,,2.054,none,True,,3.272,none,True,,2.366,none,True,,4.147,none,True,,4.744,none,True,,3.195,none,True,,2.886,none,True,,1.025,none,True,,1.726,steamed curely mustard greens,False,false_positive,1.028,none,True,,0.627,none,True,,2.955,frozen broccoli florets,False,false_positive,5.305,none,True,,2.809,frozen broccoli florets,False,false_positive,2.654,frozen broccoli florets,False,false_positive,3.667,frozen broccoli florets,False,false_positive,2.610,frozen broccoli florets,False,false_positive,3.937,albacore white tuna,False,false_positive,1.200
NHANES_Gemma3_12b,"lemons, raw, without peel",none,False,gemma3-12b,1317,none,True,,4.208,none,True,,0.907,none,True,,4.068,none,True,,1.570,none,True,,1.527,none,True,,1.546,none,True,,0.807,none,True,,0.821,none,True,,2.021,none,True,,0.465,none,True,,0.904,none,True,,2.485,none,True,,2.608,none,True,,3.500,none,True,,2.267,pulp free orange juice,False,false_positive,4.377,pulp free orange juice,False,false_positive,3.665,yellow banana flesh only,False,false_positive,3.740,multi grain cereal,False,false_positive,1.778,yellow banana flesh only,False,false_positive,4.338
NHANES_Gemma3_12b,"turkey, fryer-roasters, meat and skin, cooked, roasted",ground turkey,True,gemma3-12b,1317,spaghetti,False,wrong_match,3.678,ground turkey,True,,1.699,ground turkey,True,,3.057,ground turkey,True,,1.825,ground turkey,True,,1.151,none,False,missed_match,2.122,none,False,missed_match,2.946,none,False,missed_match,4.036,none,False,missed_match,2.647,none,False,missed_match,12.114,ground turkey,True,,4.321,spaghetti,False,wrong_match,2.192,none,False,missed_match,2.116,none,False,missed_match,2.534,whole bartlett pear w/o seed,False,wrong_match,1.436,spaghetti,False,wrong_match,5.475,spaghetti,False,wrong_match,3.995,spaghetti,False,wrong_match,3.328,spaghetti,False,wrong_match,3.713,pumpkin seeds,False,wrong_match,3.561
NHANES_Gemma3_12b,"rice, brown, long-grain, raw",brown rice (mahatma),True,gemma3-12b,1317,enriched long white rice (mahatma),False,wrong_match,3.418,brown rice (mahatma),True,,1.462,enriched long white rice (mahatma),False,wrong_match,1.578,none,False,missed_match,2.897,brown rice (mahatma),True,,6.345,enriched long white rice (mahatma),False,wrong_match,3.265,none,False,missed_match,1.784,none,False,missed_match,2.586,none,False,missed_match,1.827,none,False,missed_match,0.716,enriched long white rice (mahatma),False,wrong_match,9.251,enriched long white rice (mahatma),False,wrong_match,3.531,enriched long white rice (mahatma),False,wrong_match,3.380,enriched long white rice (mahatma),False,wrong_match,4.460,enriched long white rice (mahatma),False,wrong_match,3.777,enriched long white rice (mahatma),False,wrong_match,0.299,enriched long white rice (mahatma),False,wrong_match,0.328,enriched long white rice (mahatma),False,wrong_match,3.377,enriched long white rice (mahatma),False,wrong_match,3.881,enriched long white rice (mahatma),False,wrong_match,4.912
NHANES_Gemma3_12b,"lamb, leg, whole (shank and sirloin), separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",none,False,gemma3-12b,1317,none,True,,4.534,none,True,,1.259,none,True,,2.431,none,True,,1.077,none,True,,2.177,none,True,,0.973,none,True,,1.549,none,True,,1.441,none,True,,1.177,none,True,,2.784,none,True,,1.201,none,True,,2.128,none,True,,2.852,plant based bacon strip,False,false_positive,1.026,none,True,,1.358,rainbow morning o's cereals,False,false_positive,5.688,honeydew melon,False,false_positive,3.168,plantain banana (steamed 10 in),False,false_positive,4.176,brown egg yolk,False,false_positive,2.385,whole red plum,False,false_positive,5.374
NHANES_Gemma3_12b,"spices, sage, ground",none,False,gemma3-12b,1317,none,True,,1.942,none,True,,1.456,none,True,,2.134,none,True,,4.741,basil,False,false_positive,3.100,none,True,,3.267,none,True,,2.131,none,True,,2.172,none,True,,2.867,none,True,,0.819,none,True,,0.969,none,True,,2.269,none,True,,5.034,none,True,,3.058,basil,False,false_positive,2.998,basil,False,false_positive,4.446,basil,False,false_positive,0.448,basil,False,false_positive,2.385,basil,False,false_positive,3.365,sourdough bread,False,false_positive,6.184
NHANES_Gemma3_12b,"cheese, parmesan, hard",none,False,gemma3-12b,1317,none,True,,5.789,none,True,,1.182,none,True,,2.131,cheese crackers,False,false_positive,0.777,none,True,,1.707,none,True,,2.841,none,True,,1.168,none,True,,1.293,none,True,,2.416,none,True,,4.995,cheese crackers,False,false_positive,2.182,seedless watermelon,False,false_positive,3.899,none,True,,2.959,arugula,False,false_positive,1.852,hunt's tomato paste,False,false_positive,0.829,sharp chedder cheese,False,false_positive,4.202,sharp chedder cheese,False,false_positive,6.637,sharp chedder cheese,False,false_positive,1.571,almond butter (justin's),False,false_positive,1.070,unsalted butter,False,false_positive,3.589
NHANES_Gemma3_12b,"mollusks, snail, raw",none,False,gemma3-12b,1317,none,True,,1.486,none,True,,1.650,none,True,,1.409,none,True,,0.729,none,True,,1.920,none,True,,0.386,none,True,,0.969,none,True,,0.368,none,True,,2.465,none,True,,1.799,none,True,,1.086,none,True,,2.930,none,True,,7.783,albacore white tuna,False,false_positive,7.384,albacore white tuna,False,false_positive,0.685,shrimp,False,false_positive,2.675,albacore white tuna,False,false_positive,6.598,albacore white tuna,False,false_positive,1.548,albacore white tuna,False,false_positive,3.907,none,True,,3.474
NHANES_Gemma3_12b,"squash, summer, zucchini, includes skin, frozen, cooked, boiled, drained, without salt",steamed green zuchini,True,gemma3-12b,1317,steamed green zuchini,True,,2.877,steamed butternut squash,False,wrong_match,5.518,steamed green zuchini,True,,0.806,none,False,missed_match,19.771,steamed green zuchini,True,,5.256,none,False,missed_match,4.021,steamed butternut squash,False,wrong_match,1.693,steamed butternut squash,False,wrong_match,2.722,none,False,missed_match,2.855,none,False,missed_match,15.651,steamed green zuchini,True,,4.620,steamed green zuchini,True,,3.301,none,False,missed_match,9.100,steamed green zuchini,True,,1.632,steamed green zuchini,True,,4.794,steamed butternut squash,False,wrong_match,0.437,steamed green zuchini,True,,6.516,steamed green zuchini,True,,4.055,steamed green zuchini,True,,4.050,sourdough bread,False,wrong_match,5.801
NHANES_Gemma3_12b,"blueberries, frozen, unsweetened",frozen whole blueberry,True,gemma3-12b,1317,none,False,missed_match,1.446,none,False,missed_match,1.816,frozen whole blueberry,True,,3.654,frozen whole blueberry,True,,1.269,frozen whole blueberry,True,,3.015,none,False,missed_match,0.520,none,False,missed_match,1.503,frozen whole blueberry,True,,2.993,none,False,missed_match,3.122,frozen whole blueberry,True,,1.848,frozen whole blueberry,True,,3.424,whole blueberry,False,wrong_match,3.593,none,False,missed_match,2.831,whole blueberry,False,wrong_match,1.181,snack bar (blueberry),False,wrong_match,5.894,frozen whole blueberry,True,,3.742,bean sprouts,False,wrong_match,4.553,whole blueberry,False,wrong_match,3.381,frozen whole blueberry,True,,4.920,albacore white tuna,False,wrong_match,2.787
NHANES_Gemma3_12b,"pears, raw",whole bartlett pear w/o seed,True,gemma3-12b,1317,whole bartlett pear flesh only,False,wrong_match,2.507,none,False,missed_match,1.240,whole bartlett pear flesh only,False,wrong_match,5.592,none,False,missed_match,1.405,whole bartlett pear flesh only,False,wrong_match,5.159,whole bartlett pear flesh only,False,wrong_match,3.409,whole bartlett pear flesh only,False,wrong_match,2.111,whole bartlett pear flesh only,False,wrong_match,4.853,none,False,missed_match,4.040,none,False,missed_match,1.319,whole bartlett pear flesh only,False,wrong_match,0.436,whole bartlett pear flesh only,False,wrong_match,3.586,organic frosted flakes cereals,False,wrong_match,2.631,whole bartlett pear flesh only,False,wrong_match,2.415,whole bartlett pear flesh only,False,wrong_match,0.893,whole bartlett pear flesh only,False,wrong_match,3.319,organic frosted flakes cereals,False,wrong_match,1.246,whole bartlett pear flesh only,False,wrong_match,3.378,whole bartlett pear flesh only,False,wrong_match,1.847,whole bartlett pear flesh only,False,wrong_match,4.876
NHANES_Gemma3_12b,"mollusks, abalone, mixed species, raw",none,False,gemma3-12b,1317,none,True,,3.779,none,True,,1.091,none,True,,2.627,none,True,,3.321,none,True,,0.415,none,True,,1.654,none,True,,2.454,none,True,,0.861,none,True,,3.668,none,True,,2.534,none,True,,1.286,none,True,,1.712,none,True,,5.542,albacore white tuna,False,false_positive,3.502,none,True,,1.698,shrimp,False,false_positive,5.620,albacore white tuna,False,false_positive,6.340,none,True,,3.975,albacore white tuna,False,false_positive,5.283,none,True,,4.620
NHANES_Gemma3_12b,"tangerines, (mandarin oranges), canned, juice pack",pixie tangerine,True,gemma3-12b,1317,pixie tangerine,True,,2.016,none,False,missed_match,1.153,none,False,missed_match,1.578,pixie tangerine,True,,2.316,pixie tangerine,True,,3.738,none,False,missed_match,2.169,none,False,missed_match,4.957,none,False,missed_match,4.045,none,False,missed_match,4.420,none,False,missed_match,1.624,pixie tangerine,True,,3.699,pixie tangerine,True,,1.255,pixie tangerine,True,,1.438,pixie tangerine,True,,0.629,pixie tangerine,True,,10.566,pixie tangerine,True,,3.747,pixie tangerine,True,,3.429,pixie tangerine,True,,4.037,pixie tangerine,True,,4.232,pixie tangerine,True,,2.968
NHANES_Gemma3_12b,"cheese, fontina",none,False,gemma3-12b,1317,none,True,,1.660,none,True,,1.093,none,True,,1.607,none,True,,1.810,none,True,,1.300,none,True,,1.395,none,True,,3.740,none,True,,1.669,none,True,,3.648,none,True,,1.611,cheese crackers,False,false_positive,2.664,cream cheese,False,false_positive,2.741,none,True,,7.488,unsalted butter,False,false_positive,6.270,none,True,,1.157,dried corn grits/polenta,False,false_positive,3.037,cream cheese,False,false_positive,5.598,seedless watermelon,False,false_positive,4.722,cream cheese,False,false_positive,2.574,yellow banana flesh only,False,false_positive,3.524
NHANES_Gemma3_12b,"tamarinds, raw",none,False,gemma3-12b,1317,none,True,,4.847,none,True,,3.504,none,True,,2.039,none,True,,0.467,none,True,,0.276,none,True,,1.374,none,True,,6.418,none,True,,2.799,none,True,,4.248,none,True,,1.205,none,True,,3.001,none,True,,2.229,none,True,,2.202,frozen whole sweet green peas (flav r pac),False,false_positive,5.013,none,True,,1.525,dried coconut strips,False,false_positive,2.452,dried coconut strips,False,false_positive,1.465,sour cream,False,false_positive,2.124,brown egg yolk,False,false_positive,2.347,yellow banana flesh only,False,false_positive,2.989
NHANES_Gemma3_12b,"pork, cured, bacon, pre-sliced, cooked, pan-fried",ground pork,True,gemma3-12b,1317,none,False,missed_match,4.923,plant based bacon strip,False,wrong_match,5.743,plant based bacon strip,False,wrong_match,3.472,plant based bacon strip,False,wrong_match,2.496,plant based bacon strip,False,wrong_match,1.488,none,False,missed_match,1.189,plant based bacon strip,False,wrong_match,3.626,plant based bacon strip,False,wrong_match,3.556,none,False,missed_match,4.244,none,False,missed_match,1.234,plant based bacon strip,False,wrong_match,2.688,plant based bacon strip,False,wrong_match,3.874,plant based bacon strip,False,wrong_match,4.683,plant based bacon strip,False,wrong_match,0.364,plant based bacon strip,False,wrong_match,0.861,plant based bacon strip,False,wrong_match,2.826,plant based bacon strip,False,wrong_match,7.292,plant based bacon strip,False,wrong_match,3.371,plant based bacon strip,False,wrong_match,1.813,yellow banana flesh only,False,wrong_match,2.695
NHANES_Gemma3_12b,"cream substitute, liquid, light",none,False,gemma3-12b,1317,none,True,,5.457,none,True,,1.039,none,True,,1.881,coconut milk,False,false_positive,0.307,sour cream,False,false_positive,2.581,none,True,,1.632,none,True,,2.266,none,True,,4.168,none,True,,2.723,none,True,,2.359,half and half,False,false_positive,3.342,coconut milk,False,false_positive,2.877,coconut milk,False,false_positive,3.753,coconut milk,False,false_positive,4.518,coconut milk,False,false_positive,1.871,coconut milk,False,false_positive,4.841,coconut milk,False,false_positive,8.126,coconut milk,False,false_positive,2.724,coconut milk,False,false_positive,4.876,coconut milk,False,false_positive,1.217
NHANES_Gemma3_12b,"beverages, slimfast, meal replacement,  high protein shake, ready-to-drink, 3-2-1 plan",none,False,gemma3-12b,1317,none,True,,0.734,none,True,,14.228,none,True,,1.879,none,True,,2.493,none,True,,1.867,none,True,,4.150,none,True,,1.295,none,True,,1.360,none,True,,3.760,none,True,,2.356,none,True,,2.401,none,True,,2.219,none,True,,2.205,yellow banana flesh only,False,false_positive,4.469,sprite,False,false_positive,9.997,protein powder,False,false_positive,0.612,plant based hot dog,False,false_positive,7.958,protein powder,False,false_positive,3.703,sourdough bread,False,false_positive,2.753,yellow banana flesh only,False,false_positive,3.624
NHANES_Gemma3_12b,"beverage, instant breakfast powder, chocolate, not reconstituted",none,False,gemma3-12b,1317,none,True,,5.726,chocolate,False,false_positive,0.956,chocolate,False,false_positive,1.836,chocolate,False,false_positive,1.291,chocolate,False,false_positive,1.265,none,True,,1.263,none,True,,0.978,chocolate,False,false_positive,1.474,chocolate,False,false_positive,2.586,chocolate,False,false_positive,1.837,chocolate,False,false_positive,1.617,chocolate,False,false_positive,4.617,none,True,,3.176,chocolate,False,false_positive,5.198,chocolate,False,false_positive,2.760,chocolate,False,false_positive,5.269,chocolate,False,false_positive,2.492,navy beans,False,false_positive,3.335,chocolate,False,false_positive,0.914,chocolate,False,false_positive,4.707
NHANES_Gemma3_12b,"cheese, gouda",none,False,gemma3-12b,1317,none,True,,2.607,none,True,,0.878,none,True,,1.567,cheese crackers,False,false_positive,1.993,none,True,,1.743,none,True,,1.084,none,True,,2.182,none,True,,1.287,none,True,,1.365,none,True,,1.721,cheese crackers,False,false_positive,3.038,seedless watermelon,False,false_positive,5.499,none,True,,3.173,cream cheese,False,false_positive,6.033,none,True,,2.097,dried corn grits/polenta,False,false_positive,6.062,arugula,False,false_positive,9.786,hunt's tomato paste,False,false_positive,2.384,cream cheese,False,false_positive,1.133,yellow banana flesh only,False,false_positive,4.222
NHANES_Gemma3_12b,"egg, whole, raw, fresh",whole brown egg,True,gemma3-12b,1317,whole brown egg,True,,5.553,brown egg yolk,False,wrong_match,1.978,none,False,missed_match,3.253,whole brown egg,True,,0.435,brown egg yolk,False,wrong_match,2.486,none,False,missed_match,1.504,none,False,missed_match,2.888,none,False,missed_match,3.397,none,False,missed_match,1.637,none,False,missed_match,1.008,none,False,missed_match,1.835,split pea soup,False,wrong_match,5.497,none,False,missed_match,3.512,split pea soup,False,wrong_match,6.040,brown egg yolk,False,wrong_match,0.933,whole brown egg,True,,5.925,whole brown egg,True,,2.049,split pea soup,False,wrong_match,4.118,split pea soup,False,wrong_match,3.101,tomato ketchup,False,wrong_match,0.927
