experiment,source_item,expected_match,has_match,model,sample_size,S15_predicted,S15_correct,S15_error_type,S15_response_time,S13_predicted,S13_correct,S13_error_type,S13_response_time,S20_predicted,S20_correct,S20_error_type,S20_response_time,S03_predicted,S03_correct,S03_error_type,S03_response_time,S11_predicted,S11_correct,S11_error_type,S11_response_time,S18_predicted,S18_correct,S18_error_type,S18_response_time,S01_predicted,S01_correct,S01_error_type,S01_response_time,S12_predicted,S12_correct,S12_error_type,S12_response_time,S16_predicted,S16_correct,S16_error_type,S16_response_time,S06_predicted,S06_correct,S06_error_type,S06_response_time,S08_predicted,S08_correct,S08_error_type,S08_response_time,S14_predicted,S14_correct,S14_error_type,S14_response_time,S09_predicted,S09_correct,S09_error_type,S09_response_time,S19_predicted,S19_correct,S19_error_type,S19_response_time,S17_predicted,S17_correct,S17_error_type,S17_response_time,S02_predicted,S02_correct,S02_error_type,S02_response_time,S05_predicted,S05_correct,S05_error_type,S05_response_time,S10_predicted,S10_correct,S10_error_type,S10_response_time,S07_predicted,S07_correct,S07_error_type,S07_response_time,S04_predicted,S04_correct,S04_error_type,S04_response_time
NHANES_Gemma3_4b,"loganberries, frozen",none,False,gemma3-4b,1317,none,True,,3.149,none,True,,0.644,none,True,,0.428,none,True,,1.999,none,True,,1.600,none,True,,1.198,none,True,,0.915,none,True,,1.136,none,True,,0.523,none,True,,2.637,none,True,,0.928,none,True,,1.117,none,True,,1.351,none,True,,0.810,frozen whole baby asparagus,False,false_positive,1.614,none,True,,0.989,frozen whole sweet green peas (flav r pac),False,false_positive,0.565,original apple sauce (tree top),False,false_positive,1.385,frozen whole sweet green peas (flav r pac),False,false_positive,3.035,plantain banana (steamed 10 in),False,false_positive,1.315
NHANES_Gemma3_4b,"alcoholic beverage, liqueur, coffee, 53 proof",none,False,gemma3-4b,1317,none,True,,0.798,none,True,,0.683,none,True,,0.539,none,True,,0.987,none,True,,1.574,none,True,,0.807,none,True,,3.249,none,True,,1.568,brewed coffee,False,false_positive,0.528,none,True,,1.831,none,True,,1.352,none,True,,1.243,none,True,,1.292,none,True,,1.219,cabernet sauvignon wine,False,false_positive,0.993,brewed coffee,False,false_positive,1.306,brewed coffee,False,false_positive,1.096,none,True,,1.339,brewed coffee,False,false_positive,3.168,plantain banana (steamed 10 in),False,false_positive,1.563
NHANES_Gemma3_4b,"lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/4"" fat, choice, cooked",none,False,gemma3-4b,1317,none,True,,1.135,none,True,,1.008,none,True,,0.695,none,True,,3.300,none,True,,0.777,none,True,,1.592,original apple sauce (tree top),False,false_positive,0.456,none,True,,1.768,none,True,,1.379,none,True,,0.575,none,True,,1.464,none,True,,0.669,none,True,,2.641,none,True,,0.451,none,True,,0.850,none,True,,1.863,original apple sauce (tree top),False,false_positive,1.329,original apple sauce (tree top),False,false_positive,1.594,original apple sauce (tree top),False,false_positive,1.198,brazil nuts,False,false_positive,0.873
NHANES_Gemma3_4b,"onions, cooked, boiled, drained, without salt",onion,True,gemma3-4b,1317,onion,True,,0.167,onion,True,,0.325,onion,True,,1.246,none,False,missed_match,1.194,none,False,missed_match,0.502,none,False,missed_match,0.232,none,False,missed_match,0.852,onion,True,,0.561,onion,True,,0.716,none,False,missed_match,2.065,none,False,missed_match,1.447,none,False,missed_match,0.385,none,False,missed_match,0.413,none,False,missed_match,0.960,onion,True,,0.665,onion,True,,0.229,onion,True,,1.327,onion,True,,1.752,onion,True,,1.584,brown egg yolk,False,wrong_match,0.802
NHANES_Gemma3_4b,"chicken, cornish game hens, meat only, cooked, roasted",chicken breast,True,gemma3-4b,1317,none,False,missed_match,0.938,none,False,missed_match,0.655,none,False,missed_match,0.453,none,False,missed_match,0.838,none,False,missed_match,1.491,none,False,missed_match,0.442,none,False,missed_match,0.335,none,False,missed_match,3.249,none,False,missed_match,0.667,none,False,missed_match,1.560,none,False,missed_match,0.288,none,False,missed_match,2.427,none,False,missed_match,2.447,none,False,missed_match,1.093,none,False,missed_match,1.347,albacore white tuna,False,wrong_match,1.661,original apple sauce (tree top),False,wrong_match,0.451,original apple sauce (tree top),False,wrong_match,0.661,yellow banana flesh only,False,wrong_match,1.243,brazil nuts,False,wrong_match,0.676
NHANES_Gemma3_4b,"beverages, propel zero, fruit-flavored, non-carbonated",none,False,gemma3-4b,1317,none,True,,0.248,whole original english muffin (thomas),False,false_positive,0.542,none,True,,0.338,none,True,,2.986,none,True,,1.475,none,True,,1.178,none,True,,1.447,none,True,,0.923,none,True,,0.797,none,True,,3.453,none,True,,1.233,none,True,,1.292,none,True,,0.615,none,True,,1.225,none,True,,2.012,pulp free orange juice,False,false_positive,0.793,none,True,,1.256,pulp free orange juice,False,false_positive,0.786,pulp free orange juice,False,false_positive,0.879,plantain banana (steamed 10 in),False,false_positive,0.633
NHANES_Gemma3_4b,cornstarch,corn starch,True,gemma3-4b,1317,none,False,missed_match,0.645,none,False,missed_match,0.998,none,False,missed_match,0.712,corn starch,True,,0.535,none,False,missed_match,0.277,none,False,missed_match,0.318,original apple sauce (tree top),False,wrong_match,0.138,none,False,missed_match,0.526,none,False,missed_match,0.358,none,False,missed_match,2.292,none,False,missed_match,1.338,none,False,missed_match,0.364,none,False,missed_match,1.543,none,False,missed_match,0.506,cornmeal,False,wrong_match,0.331,corn starch,True,,0.998,original apple sauce (tree top),False,wrong_match,0.991,none,False,missed_match,1.031,corn starch,True,,1.603,plantain banana (steamed 10 in),False,wrong_match,0.521
NHANES_Gemma3_4b,"seeds, pumpkin and squash seed kernels, roasted, without salt",pumpkin seeds,True,gemma3-4b,1317,sunflower seeds,False,wrong_match,0.849,none,False,missed_match,0.553,none,False,missed_match,0.430,none,False,missed_match,1.287,none,False,missed_match,0.546,none,False,missed_match,3.240,none,False,missed_match,3.142,none,False,missed_match,1.209,none,False,missed_match,0.955,none,False,missed_match,3.807,none,False,missed_match,1.705,none,False,missed_match,0.667,none,False,missed_match,0.826,none,False,missed_match,1.276,sunflower seeds,False,wrong_match,0.910,none,False,missed_match,0.900,soy milk,False,wrong_match,0.940,original apple sauce (tree top),False,wrong_match,1.936,steamed butternut squash,False,wrong_match,0.767,pumpkin seeds,True,,1.272
NHANES_Gemma3_4b,"cheese, cottage, nonfat, uncreamed, dry, large or small curd",none,False,gemma3-4b,1317,none,True,,1.289,none,True,,0.642,none,True,,0.601,none,True,,2.681,none,True,,2.689,none,True,,0.502,none,True,,3.059,none,True,,1.292,none,True,,3.819,none,True,,1.707,none,True,,1.600,none,True,,1.165,none,True,,0.351,none,True,,1.253,cheese crackers,False,false_positive,0.933,none,True,,1.252,original apple sauce (tree top),False,false_positive,1.096,original apple sauce (tree top),False,false_positive,0.298,freeze dried apple rings,False,false_positive,1.822,plantain banana (steamed 10 in),False,false_positive,0.600
NHANES_Gemma3_4b,"beverages,  energy drink, citrus",none,False,gemma3-4b,1317,none,True,,1.953,none,True,,2.505,none,True,,0.768,none,True,,0.806,none,True,,2.454,none,True,,1.020,none,True,,2.993,none,True,,1.591,none,True,,3.113,none,True,,2.997,none,True,,1.127,none,True,,0.107,none,True,,0.806,none,True,,0.756,pulp free orange juice,False,false_positive,0.908,pulp free orange juice,False,false_positive,1.248,steamed green zuchini,False,false_positive,0.928,none,True,,0.933,pulp free orange juice,False,false_positive,1.411,brazil nuts,False,false_positive,1.485
NHANES_Gemma3_4b,"beverages, the coca-cola company, glaceau vitamin water, revive fruit punch, fortified",none,False,gemma3-4b,1317,none,True,,0.900,none,True,,2.421,none,True,,0.860,none,True,,1.195,none,True,,1.795,none,True,,0.202,none,True,,2.590,none,True,,1.781,none,True,,0.400,coca cola,False,false_positive,2.027,none,True,,1.508,none,True,,0.969,none,True,,0.708,none,True,,1.039,coca cola,False,false_positive,0.966,coca cola,False,false_positive,0.658,coca cola,False,false_positive,1.438,coca cola,False,false_positive,1.355,coca cola,False,false_positive,2.162,brazil nuts,False,false_positive,1.399
NHANES_Gemma3_4b,"leavening agents, yeast, baker's, active dry",none,False,gemma3-4b,1317,none,True,,0.445,none,True,,1.037,none,True,,1.002,none,True,,2.393,none,True,,1.312,none,True,,0.211,none,True,,2.527,none,True,,1.774,none,True,,0.625,none,True,,0.954,none,True,,1.372,none,True,,1.603,none,True,,2.337,none,True,,1.160,original apple sauce (tree top),False,false_positive,1.502,none,True,,1.072,original apple sauce (tree top),False,false_positive,1.128,none,True,,1.961,original apple sauce (tree top),False,false_positive,2.142,plantain banana (steamed 10 in),False,false_positive,0.427
NHANES_Gemma3_4b,"watercress, raw",none,False,gemma3-4b,1317,none,True,,0.359,none,True,,0.243,none,True,,0.508,none,True,,1.152,none,True,,1.012,none,True,,0.173,none,True,,0.656,none,True,,0.859,none,True,,0.552,none,True,,1.217,none,True,,0.861,none,True,,2.899,none,True,,1.604,none,True,,0.356,none,True,,1.101,none,True,,1.131,none,True,,2.024,original apple sauce (tree top),False,false_positive,1.891,brown egg yolk,False,false_positive,0.748,brown egg yolk,False,false_positive,1.262
NHANES_Gemma3_4b,"beverages, amber, hard cider",none,False,gemma3-4b,1317,none,True,,2.192,none,True,,1.851,none,True,,0.298,none,True,,0.557,none,True,,0.612,none,True,,1.864,none,True,,3.063,none,True,,2.789,none,True,,0.413,none,True,,4.326,none,True,,0.550,none,True,,0.983,none,True,,2.456,none,True,,1.147,freeze dried apple rings,False,false_positive,0.785,pulp free orange juice,False,false_positive,0.732,none,True,,1.096,apple juice,False,false_positive,1.889,freeze dried apple rings,False,false_positive,0.581,plantain banana (steamed 10 in),False,false_positive,0.336
NHANES_Gemma3_4b,"squash, winter, all varieties, cooked, baked, without salt",steamed butternut squash,True,gemma3-4b,1317,none,False,missed_match,1.087,steamed butternut squash,True,,1.043,steamed butternut squash,True,,1.684,none,False,missed_match,2.851,none,False,missed_match,1.513,steamed butternut squash,True,,1.704,steamed butternut squash,True,,1.720,none,False,missed_match,1.694,steamed butternut squash,True,,0.316,steamed butternut squash,True,,1.542,none,False,missed_match,0.952,none,False,missed_match,2.787,none,False,missed_match,0.129,none,False,missed_match,0.494,none,False,missed_match,0.418,steamed butternut squash,True,,1.057,steamed butternut squash,True,,0.920,steamed butternut squash,True,,0.609,steamed butternut squash,True,,1.871,brown egg yolk,False,wrong_match,1.374
NHANES_Gemma3_4b,"sauerkraut, canned, solids and liquids",none,False,gemma3-4b,1317,none,True,,1.790,none,True,,0.317,none,True,,0.312,none,True,,3.120,none,True,,1.086,none,True,,3.619,none,True,,0.655,none,True,,1.291,none,True,,2.175,none,True,,3.729,none,True,,0.760,none,True,,2.785,none,True,,0.879,none,True,,1.085,none,True,,2.235,canned black beans (s&w),False,false_positive,1.020,canned black beans (s&w),False,false_positive,1.177,original apple sauce (tree top),False,false_positive,0.599,canned black beans (s&w),False,false_positive,0.427,original apple sauce (tree top),False,false_positive,0.842
NHANES_Gemma3_4b,"cauliflower, green, raw",steamed cauliflower florets and stalk,True,gemma3-4b,1317,none,False,missed_match,0.532,none,False,missed_match,0.355,none,False,missed_match,0.703,none,False,missed_match,0.733,none,False,missed_match,0.502,none,False,missed_match,1.428,none,False,missed_match,0.642,none,False,missed_match,2.749,none,False,missed_match,0.562,frozen whole sweet green peas (flav r pac),False,wrong_match,1.542,none,False,missed_match,1.192,none,False,missed_match,3.293,none,False,missed_match,1.152,none,False,missed_match,0.356,none,False,missed_match,2.643,none,False,missed_match,0.197,steamed green zuchini,False,wrong_match,0.539,original apple sauce (tree top),False,wrong_match,1.005,steamed green zuchini,False,wrong_match,1.569,plantain banana (steamed 10 in),False,wrong_match,0.294
NHANES_Gemma3_4b,"cheese, camembert",none,False,gemma3-4b,1317,none,True,,1.523,none,True,,1.074,none,True,,1.057,none,True,,1.126,none,True,,0.423,none,True,,1.643,none,True,,2.633,none,True,,0.430,none,True,,0.610,none,True,,1.079,none,True,,1.104,none,True,,1.015,none,True,,1.470,none,True,,1.120,cheese crackers,False,false_positive,0.970,none,True,,0.545,original apple sauce (tree top),False,false_positive,1.180,none,True,,1.200,refried beans,False,false_positive,0.253,plantain banana (steamed 10 in),False,false_positive,1.882
NHANES_Gemma3_4b,"seeds, pumpkin and squash seed kernels, dried",pumpkin seeds,True,gemma3-4b,1317,none,False,missed_match,1.035,none,False,missed_match,2.200,none,False,missed_match,0.584,none,False,missed_match,3.273,none,False,missed_match,2.817,none,False,missed_match,0.693,none,False,missed_match,0.577,none,False,missed_match,1.049,none,False,missed_match,0.892,none,False,missed_match,2.826,none,False,missed_match,1.341,none,False,missed_match,1.258,none,False,missed_match,0.709,none,False,missed_match,1.001,sunflower seeds,False,wrong_match,1.204,none,False,missed_match,0.921,none,False,missed_match,0.378,original apple sauce (tree top),False,wrong_match,1.235,steamed butternut squash,False,wrong_match,2.418,brown egg yolk,False,wrong_match,0.366
NHANES_Gemma3_4b,"pork, cured, ham with natural juices, whole, boneless, separable lean only, unheated",ground pork,True,gemma3-4b,1317,none,False,missed_match,2.570,none,False,missed_match,0.808,none,False,missed_match,0.868,ground pork,True,,0.378,none,False,missed_match,1.567,whole whole grains english muffin (oroweat),False,wrong_match,1.396,none,False,missed_match,0.330,none,False,missed_match,2.720,none,False,missed_match,0.481,none,False,missed_match,1.936,none,False,missed_match,0.785,none,False,missed_match,3.290,none,False,missed_match,0.952,none,False,missed_match,1.003,ground pork,True,,0.753,ground pork,True,,1.194,steamed whole snow peas,False,wrong_match,1.346,original apple sauce (tree top),False,wrong_match,0.520,albacore white tuna,False,wrong_match,1.153,brazil nuts,False,wrong_match,1.171
NHANES_Gemma3_4b,"lettuce, green leaf, raw",steamed iceberg lettuce,True,gemma3-4b,1317,none,False,missed_match,2.476,none,False,missed_match,0.614,steamed whole green bell pepper w/o seed,False,wrong_match,2.738,none,False,missed_match,0.962,none,False,missed_match,1.511,none,False,missed_match,0.703,none,False,missed_match,2.766,none,False,missed_match,1.586,none,False,missed_match,0.709,none,False,missed_match,0.338,none,False,missed_match,1.449,none,False,missed_match,3.336,none,False,missed_match,0.976,none,False,missed_match,0.946,none,False,missed_match,1.207,none,False,missed_match,3.138,whole strawberry,False,wrong_match,1.226,original apple sauce (tree top),False,wrong_match,1.027,unsalted butter,False,wrong_match,2.743,whole strawberry,False,wrong_match,1.160
NHANES_Gemma3_4b,"babyfood, water, bottled, gerber, without added fluoride",none,False,gemma3-4b,1317,none,True,,1.846,none,True,,2.406,none,True,,0.809,none,True,,0.327,none,True,,1.100,none,True,,0.436,none,True,,0.726,none,True,,1.435,none,True,,1.762,none,True,,0.578,none,True,,1.168,none,True,,1.610,none,True,,1.034,none,True,,0.987,rice cereal (gerber),False,false_positive,0.521,none,True,,0.826,original apple sauce (tree top),False,false_positive,1.181,none,True,,0.773,white bread,False,false_positive,2.042,brazil nuts,False,false_positive,1.296
NHANES_Gemma3_4b,"veal, loin, separable lean only, cooked, roasted",none,False,gemma3-4b,1317,none,True,,1.758,none,True,,2.366,none,True,,0.647,none,True,,0.399,none,True,,0.764,none,True,,0.597,none,True,,2.465,none,True,,1.395,none,True,,0.728,none,True,,1.918,none,True,,1.359,none,True,,1.264,none,True,,0.940,none,True,,0.896,none,True,,1.474,whole snow peas,False,false_positive,1.977,original apple sauce (tree top),False,false_positive,1.112,original apple sauce (tree top),False,false_positive,0.292,unsalted butter,False,false_positive,2.459,none,True,,2.858
NHANES_Gemma3_4b,"nuts, pistachio nuts, dry roasted, without salt added",pistachio (fiddyment farm),True,gemma3-4b,1317,none,False,missed_match,2.244,none,False,missed_match,1.264,pistachio (fiddyment farm),True,,1.438,none,False,missed_match,1.264,none,False,missed_match,2.324,pistachio (fiddyment farm),True,,0.360,none,False,missed_match,2.556,none,False,missed_match,2.273,none,False,missed_match,0.895,none,False,missed_match,0.404,none,False,missed_match,1.588,none,False,missed_match,1.382,none,False,missed_match,0.826,none,False,missed_match,0.601,pistachio (fiddyment farm),True,,1.251,pistachio (fiddyment farm),True,,1.942,pistachio (fiddyment farm),True,,1.257,pistachio (fiddyment farm),True,,0.623,pistachio (fiddyment farm),True,,2.616,brown egg yolk,False,wrong_match,1.251
NHANES_Gemma3_4b,"cheese, monterey, low fat",none,False,gemma3-4b,1317,none,True,,0.404,none,True,,1.830,none,True,,2.475,none,True,,1.322,none,True,,0.640,none,True,,0.107,none,True,,1.147,none,True,,0.715,none,True,,1.427,none,True,,0.412,none,True,,1.707,none,True,,0.915,none,True,,0.751,none,True,,1.130,cheese crackers,False,false_positive,0.276,almond butter (justin's),False,false_positive,2.048,original apple sauce (tree top),False,false_positive,1.287,none,True,,1.365,refried beans,False,false_positive,0.688,plantain banana (steamed 10 in),False,false_positive,2.037
NHANES_Gemma3_4b,"cheese product, pasteurized process, american, reduced fat, fortified with vitamin d",american cheese,True,gemma3-4b,1317,none,False,missed_match,0.944,none,False,missed_match,0.971,none,False,missed_match,0.303,none,False,missed_match,2.842,none,False,missed_match,1.264,none,False,missed_match,0.530,none,False,missed_match,2.470,none,False,missed_match,3.311,none,False,missed_match,0.951,none,False,missed_match,3.052,none,False,missed_match,1.627,none,False,missed_match,2.309,none,False,missed_match,2.256,whole original english muffin (thomas),False,wrong_match,1.670,cheese crackers,False,wrong_match,0.899,none,False,missed_match,1.273,original apple sauce (tree top),False,wrong_match,0.274,none,False,missed_match,0.126,sour cream,False,wrong_match,0.454,none,False,missed_match,1.156
NHANES_Gemma3_4b,"reduced sodium: chicken breast, deli, rotisserie seasoned, sliced, prepackaged",chicken breast,True,gemma3-4b,1317,none,False,missed_match,0.885,none,False,missed_match,0.339,none,False,missed_match,0.246,none,False,missed_match,1.155,none,False,missed_match,0.899,none,False,missed_match,0.211,none,False,missed_match,0.889,none,False,missed_match,1.227,none,False,missed_match,1.101,none,False,missed_match,0.290,none,False,missed_match,2.132,none,False,missed_match,1.645,none,False,missed_match,0.818,none,False,missed_match,0.867,low sodium chicken broth,False,wrong_match,0.208,albacore white tuna,False,wrong_match,0.196,original apple sauce (tree top),False,wrong_match,1.160,original apple sauce (tree top),False,wrong_match,0.662,albacore white tuna,False,wrong_match,1.151,brazil nuts,False,wrong_match,1.084
NHANES_Gemma3_4b,"milk, imitation, non-soy",unsweetened almond milk,True,gemma3-4b,1317,none,False,missed_match,0.433,none,False,missed_match,0.775,none,False,missed_match,0.241,none,False,missed_match,0.218,none,False,missed_match,2.883,none,False,missed_match,0.093,none,False,missed_match,2.386,none,False,missed_match,3.288,whole milk,False,wrong_match,0.795,none,False,missed_match,0.526,none,False,missed_match,0.672,none,False,missed_match,1.712,none,False,missed_match,0.487,none,False,missed_match,1.062,coconut milk,False,wrong_match,1.020,hazelnut flour,False,wrong_match,0.646,whole milk,False,wrong_match,1.558,none,False,missed_match,0.823,coconut milk,False,wrong_match,0.284,brown egg yolk,False,wrong_match,1.707
NHANES_Gemma3_4b,"corn, sweet, yellow, raw",frozen golden corn kernels (siganture select),True,gemma3-4b,1317,yellow corn tortilla,False,wrong_match,0.446,none,False,missed_match,0.306,none,False,missed_match,0.838,none,False,missed_match,0.735,none,False,missed_match,2.053,none,False,missed_match,0.447,none,False,missed_match,0.713,none,False,missed_match,1.131,none,False,missed_match,0.330,none,False,missed_match,1.306,none,False,missed_match,0.441,none,False,missed_match,2.062,none,False,missed_match,0.744,none,False,missed_match,0.980,frozen whole sweet green peas (flav r pac),False,wrong_match,1.074,none,False,missed_match,1.722,original apple sauce (tree top),False,wrong_match,0.904,original apple sauce (tree top),False,wrong_match,1.763,yellow banana flesh only,False,wrong_match,0.437,whole strawberry,False,wrong_match,2.007
NHANES_Gemma3_4b,"beverages, coffee substitute, cereal grain beverage, powder",none,False,gemma3-4b,1317,none,True,,1.221,none,True,,1.171,none,True,,0.369,none,True,,0.297,none,True,,0.817,none,True,,0.239,none,True,,2.234,none,True,,0.829,brewed coffee,False,false_positive,0.402,none,True,,1.308,none,True,,1.318,none,True,,1.718,none,True,,1.987,none,True,,1.084,brewed coffee,False,false_positive,0.186,brewed coffee,False,false_positive,0.622,steamed green zuchini,False,false_positive,0.355,none,True,,1.059,brewed coffee,False,false_positive,1.493,plantain banana (steamed 10 in),False,false_positive,0.969
NHANES_Gemma3_4b,"cheese, muenster",none,False,gemma3-4b,1317,none,True,,0.179,none,True,,0.806,none,True,,0.425,none,True,,2.779,none,True,,0.192,none,True,,0.424,none,True,,0.865,none,True,,0.230,none,True,,1.256,none,True,,2.422,none,True,,1.335,none,True,,0.890,none,True,,1.934,none,True,,1.250,cheese crackers,False,false_positive,0.169,almond butter (justin's),False,false_positive,1.046,none,True,,1.208,original apple sauce (tree top),False,false_positive,1.444,muir's diced tomatoes,False,false_positive,0.209,plantain banana (steamed 10 in),False,false_positive,0.905
NHANES_Gemma3_4b,"pickle relish, sweet",pickles,True,gemma3-4b,1317,whole sweet cherry,False,wrong_match,0.333,none,False,missed_match,0.342,none,False,missed_match,0.980,none,False,missed_match,0.584,none,False,missed_match,0.793,none,False,missed_match,1.046,none,False,missed_match,0.855,none,False,missed_match,0.284,none,False,missed_match,0.149,none,False,missed_match,1.819,none,False,missed_match,1.545,none,False,missed_match,1.717,none,False,missed_match,0.567,none,False,missed_match,1.064,none,False,missed_match,0.708,whole sweet cherry,False,wrong_match,1.787,nutella spread,False,wrong_match,1.408,original apple sauce (tree top),False,wrong_match,1.765,hunt's tomato paste,False,wrong_match,0.915,brown egg yolk,False,wrong_match,0.704
NHANES_Gemma3_4b,"peppers, sweet, green, cooked, boiled, drained, without salt",steamed whole green bell pepper w/o seed,True,gemma3-4b,1317,none,False,missed_match,1.705,steamed whole green bell pepper w/o seed,True,,1.399,steamed whole green bell pepper w/o seed,True,,0.880,none,False,missed_match,2.246,none,False,missed_match,1.337,steamed whole green bell pepper w/o seed,True,,0.990,none,False,missed_match,0.467,none,False,missed_match,1.771,steamed whole green bell pepper w/o seed,True,,0.505,frozen whole sweet green peas (flav r pac),False,wrong_match,1.364,none,False,missed_match,1.159,none,False,missed_match,2.896,none,False,missed_match,0.451,none,False,missed_match,1.129,frozen whole sweet green peas (flav r pac),False,wrong_match,2.683,steamed whole red bell pepper w/o seed,False,wrong_match,1.036,steamed whole red bell pepper w/o seed,False,wrong_match,0.267,steamed whole red bell pepper w/o seed,False,wrong_match,1.193,steamed whole red bell pepper w/o seed,False,wrong_match,0.266,whole strawberry,False,wrong_match,1.269
NHANES_Gemma3_4b,"beverages, tea, herb, other than chamomile, brewed",none,False,gemma3-4b,1317,none,True,,0.193,none,True,,1.427,none,True,,0.512,none,True,,1.315,none,True,,0.766,none,True,,0.463,none,True,,0.847,none,True,,2.006,whole whole grains english muffin (oroweat),False,false_positive,2.379,brewed coffee,False,false_positive,1.322,none,True,,0.981,none,True,,1.857,none,True,,1.339,none,True,,0.494,brewed coffee,False,false_positive,1.339,brewed coffee,False,false_positive,1.735,steamed russet potato flesh only,False,false_positive,1.239,none,True,,1.640,brewed coffee,False,false_positive,1.193,brown egg yolk,False,false_positive,0.529
NHANES_Gemma3_4b,"lotus root, cooked, boiled, drained, without salt",none,False,gemma3-4b,1317,none,True,,0.430,none,True,,0.528,none,True,,1.098,none,True,,1.282,none,True,,1.891,none,True,,0.219,none,True,,1.064,none,True,,0.252,none,True,,1.273,none,True,,3.021,none,True,,0.785,none,True,,1.653,none,True,,1.281,none,True,,1.191,cooked oat bran,False,false_positive,0.701,none,True,,1.220,pumpkin seeds,False,false_positive,1.714,pumpkin seeds,False,false_positive,0.145,brown egg yolk,False,false_positive,3.355,brown egg yolk,False,false_positive,0.386
NHANES_Gemma3_4b,"nuts, hazelnuts or filberts",none,False,gemma3-4b,1317,hazelnut flour,False,false_positive,0.330,none,True,,1.505,hazelnut flour,False,false_positive,1.026,none,True,,0.546,none,True,,0.700,none,True,,1.362,none,True,,2.071,none,True,,2.410,none,True,,1.831,none,True,,2.103,none,True,,2.854,none,True,,1.749,none,True,,1.060,none,True,,1.057,hazelnut flour,False,false_positive,0.849,none,True,,1.483,hazelnut flour,False,false_positive,1.226,original apple sauce (tree top),False,false_positive,1.085,hazelnut flour,False,false_positive,0.273,original apple sauce (tree top),False,false_positive,0.325
NHANES_Gemma3_4b,"cucumber, with peel, raw",whole english cucumber,True,gemma3-4b,1317,whole english cucumber,True,,0.235,whole english cucumber,True,,0.330,whole english cucumber,True,,0.480,steamed whole snow peas,False,wrong_match,1.276,none,False,missed_match,0.473,whole whole grains english muffin (oroweat),False,wrong_match,0.343,whole english cucumber,True,,0.461,none,False,missed_match,0.310,whole english cucumber,True,,1.292,none,False,missed_match,0.589,none,False,missed_match,1.088,none,False,missed_match,0.862,none,False,missed_match,0.193,whole whole grains english muffin (oroweat),False,wrong_match,1.307,whole english cucumber,True,,1.416,whole english cucumber,True,,1.917,whole english cucumber,True,,1.162,whole english cucumber,True,,2.317,whole english cucumber,True,,0.379,none,False,missed_match,1.059
NHANES_Gemma3_4b,"butter oil, anhydrous",unsalted butter,True,gemma3-4b,1317,none,False,missed_match,0.188,none,False,missed_match,0.921,none,False,missed_match,1.252,none,False,missed_match,1.145,none,False,missed_match,1.417,none,False,missed_match,0.563,none,False,missed_match,0.930,none,False,missed_match,1.410,unsalted butter,True,,0.244,none,False,missed_match,1.445,none,False,missed_match,0.697,none,False,missed_match,1.219,none,False,missed_match,1.325,none,False,missed_match,1.149,none,False,missed_match,0.731,none,False,missed_match,2.440,unsalted butter,True,,0.858,unsalted butter,True,,2.316,unsalted butter,True,,1.476,plantain banana (steamed 10 in),False,wrong_match,1.600
NHANES_Gemma3_4b,"fish, herring, atlantic, pickled",none,False,gemma3-4b,1317,none,True,,0.650,none,True,,0.331,none,True,,0.382,none,True,,2.287,none,True,,1.519,none,True,,0.534,none,True,,0.595,none,True,,2.166,none,True,,0.424,none,True,,2.545,none,True,,1.317,none,True,,1.273,none,True,,2.950,none,True,,0.651,none,True,,0.196,albacore white tuna,False,false_positive,1.376,original apple sauce (tree top),False,false_positive,1.305,albacore white tuna,False,false_positive,1.908,albacore white tuna,False,false_positive,1.163,none,True,,1.129
NHANES_Gemma3_4b,"fish, caviar, black and red, granular",none,False,gemma3-4b,1317,none,True,,0.309,none,True,,0.693,none,True,,1.033,none,True,,2.453,none,True,,1.598,none,True,,0.779,none,True,,0.517,none,True,,0.586,none,True,,0.605,none,True,,1.565,none,True,,0.677,none,True,,1.201,none,True,,1.749,none,True,,0.646,canned black beans (s&w),False,false_positive,0.958,albacore white tuna,False,false_positive,0.791,canned black beans (s&w),False,false_positive,1.179,canned black beans (s&w),False,false_positive,0.129,canned black beans (s&w),False,false_positive,1.305,pumpkin seeds,False,false_positive,1.468
NHANES_Gemma3_4b,"beverages, the coca-cola company, minute maid, lemonade",none,False,gemma3-4b,1317,none,True,,1.016,none,True,,1.071,coca cola,False,false_positive,0.619,none,True,,1.921,none,True,,1.281,coca cola,False,false_positive,0.749,none,True,,2.492,none,True,,1.344,none,True,,1.635,none,True,,2.459,none,True,,0.757,none,True,,0.364,none,True,,0.213,none,True,,0.555,coca cola,False,false_positive,0.585,coca cola,False,false_positive,2.369,coca cola,False,false_positive,1.149,coca cola,False,false_positive,2.406,coca cola,False,false_positive,2.468,plantain banana (steamed 10 in),False,false_positive,0.428
NHANES_Gemma3_4b,"cheese, ricotta, part skim milk",none,False,gemma3-4b,1317,none,True,,1.159,none,True,,1.271,none,True,,0.277,none,True,,0.334,none,True,,0.315,none,True,,0.388,none,True,,1.647,none,True,,0.422,none,True,,0.966,none,True,,0.691,none,True,,1.140,none,True,,0.463,none,True,,1.512,none,True,,0.811,low moisture part skim mozarella cheese,False,false_positive,0.643,sour cream,False,false_positive,0.687,original apple sauce (tree top),False,false_positive,0.879,original apple sauce (tree top),False,false_positive,1.492,sour cream,False,false_positive,0.156,plantain banana (steamed 10 in),False,false_positive,1.739
